example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
121	9	▁façon	0.9871	0.9849	0.0022	-0.0032	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0129	0.0068	0.0145	0.0001	0.0329	0.0281	0.4114	0.0281	0.4995	0	0	1
121	10	.	0.9821	0.9769	0.0052	-0.0077	0.0018	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0087	0.0136	0.0171	0.0015	0.0507	0.0926	0.2569	0.0367	0.563	0	0	1
121	11	</s>	0.9955	0.9947	0.0008	-0.0012	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0042	0.0331	0.068	0.0168	0.0	0.052	0.107	0.124	0.0286	0.6884	0	0	1
122	0	▁Je	0.331	0.5297	-0.1987	0.6783	1.9064	2.1717	1.0	2.1717	1.0	2.1717	2.0	2.2933	2.0	2.0353	4.0	0.0	0.0	0.0005	0.0004	0.0008	0.0198	0.2139	0.2036	0.5214	0.0611	0.0	0	0	1
122	1	▁suppose	0.3156	0.3002	0.0154	-0.0722	0.0115	0.0133	1.0	0.0133	1.0	0.0094	2.0	0.0094	3.0	0.0094	3.0	0.0	0.0007	0.0064	0.0152	0.0103	0.0096	0.0736	0.1304	0.6429	0.0509	0.1021	0	0	1
122	2	▁qu	0.9973	0.9972	0.0001	-0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0125	0.0152	0.0045	0.0003	0.1132	0.1589	0.3157	0.0494	0.3628	0	0	1
122	3	'	0.999	0.9986	0.0004	-0.0006	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0097	0.015	0.0012	0.006	0.2877	0.1419	0.1672	0.0348	0.3685	0	0	1
122	4	elles	0.0873	0.9858	-0.8986	3.4976	5.0723	5.0859	1.0	5.0859	1.0	5.0859	1.0	5.0859	1.0	5.0859	1.0	0.0	0.0152	0.01	0.0115	0.0239	3.6895	0.1424	0.1396	0.2713	0.0485	0.3983	0	1	1
122	5	▁ont	0.4402	0.442	-0.0018	0.0058	0.0513	0.0	1.0	0.0	1.0	0.0012	2.0	0.0167	2.0	0.049	8.0	0.0	0.0005	0.0086	0.0445	0.0183	0.0292	0.1255	0.1473	0.3746	0.0396	0.313	0	0	1
122	6	▁cru	0.6	0.4664	0.1335	-0.3633	0.0442	0.0	1.0	0.0	1.0	0.034	1.0	0.034	2.0	0.0431	3.0	0.0	0.0001	0.0044	0.0103	0.0256	0.0265	0.0749	0.2103	0.323	0.0537	0.3381	0	0	1
122	7	▁qu	0.8908	0.9459	-0.0551	0.0866	0.0278	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0129	2.0	0.0	-0.0	0.0016	0.006	0.0068	0.0379	0.0705	0.1667	0.1802	0.0308	0.5518	0	0	1
122	8	'	0.9995	0.9995	-0.0001	0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0113	0.0085	0.0117	0.0	0.1128	0.077	0.1261	0.0271	0.657	0	0	1
122	9	elles	0.9688	0.9911	-0.0223	0.0328	0.0808	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0009	0.0129	0.0063	0.0121	3.4325	0.1757	0.0979	0.1812	0.028	0.5171	0	1	1
122	10	▁pourraient	0.6594	0.6651	-0.0057	0.0124	0.0034	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0004	3.0	0.0	0.0001	0.0067	0.0349	0.0165	0.016	0.0764	0.1013	0.2419	0.0332	0.5472	0	0	1
122	11	▁me	0.8247	0.8292	-0.0045	0.0078	0.0062	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0004	2.0	0.0	0.0001	0.003	0.0065	0.0074	0.0595	0.0889	0.0716	0.4805	0.048	0.3111	0	0	1
122	12	▁réparer	0.7815	0.6473	0.1342	-0.2717	0.0692	0.0	1.0	0.0	1.0	0.0	1.0	0.0673	1.0	0.0675	5.0	0.0	0.0	0.0025	0.0052	0.0123	0.014	0.0821	0.0556	0.4712	0.0436	0.3475	0	0	1
122	13	.	0.9682	0.9639	0.0043	-0.0064	0.0021	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0057	0.0089	0.0053	0.0011	0.0398	0.0797	0.1106	0.0346	0.7354	0	0	1
122	14	</s>	0.9979	0.998	-0.0002	0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0037	0.0091	0.0051	0.0033	0.0	0.0961	0.063	0.1108	0.0269	0.7032	0	0	1
123	0	▁Alors	0.1295	0.279	-0.1495	1.1072	0.2018	0.2041	1.0	0.2041	1.0	0.1573	2.0	0.2209	3.0	0.2068	6.0	0.0	0.0001	0.0004	0.0003	0.0007	0.0048	0.3085	0.2465	0.375	0.07	0.0	0	0	1
123	1	▁je	0.6514	0.5778	0.0736	-0.1729	0.1104	0.0	1.0	0.0	1.0	0.0	1.0	0.1074	2.0	0.1071	3.0	0.0	0.0033	0.0239	0.0231	0.0338	0.1435	0.1627	0.1982	0.3273	0.0596	0.2522	0	0	1
123	2	▁pense	0.8391	0.7663	0.0728	-0.1309	0.0167	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0145	2.0	0.0	0.0	0.0153	0.0217	0.0155	0.0099	0.1182	0.1168	0.4043	0.0522	0.3085	0	0	1
123	3	▁qu	0.9904	0.9919	-0.0015	0.0022	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0127	0.0152	0.0006	0.0001	0.1742	0.118	0.3548	0.0712	0.2818	0	0	1
123	4	'	0.9986	0.9976	0.0009	-0.0013	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0049	0.0247	0.0022	0.0003	0.2372	0.1339	0.1916	0.044	0.3933	0	0	1
123	5	elles	0.1801	0.6894	-0.5093	1.9367	0.5955	0.5888	1.0	0.5888	1.0	0.5888	1.0	0.5888	1.0	0.5888	2.0	0.0	0.0053	0.0079	0.0218	0.0308	0.4129	0.3968	0.1322	0.1901	0.059	0.2218	0	1	1
123	6	▁remarquer	0.3797	0.3238	0.0559	-0.2296	0.0338	0.0	1.0	0.0	1.0	0.0282	2.0	0.0282	3.0	0.0326	10.0	0.0	0.0104	0.0111	0.0293	0.0257	0.0339	0.1063	0.0649	0.4438	0.0997	0.2853	0	0	1
123	7	ont	0.9859	0.9907	-0.0048	0.007	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.012	0.0066	0.004	0.0	0.0569	0.0395	0.1363	0.0347	0.7326	0	0	1
123	8	▁à	0.2313	0.2343	-0.003	0.0187	0.0354	0.0	1.0	0.0	2.0	0.0035	3.0	0.025	4.0	0.0304	7.0	0.0	0.0	0.0053	0.0082	0.0698	0.0651	0.0768	0.0495	0.4391	0.154	0.2805	0	0	1
123	9	▁l	0.9543	0.9492	0.0051	-0.0077	0.0029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0039	0.0093	0.0331	0.0474	0.0909	0.0332	0.4785	0.0438	0.3536	0	0	1
123	10	'	0.9983	0.9978	0.0004	-0.0006	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0102	0.0046	0.0017	0.0	0.0896	0.0473	0.2884	0.0366	0.5381	0	0	1
123	11	heure	0.9721	0.983	-0.0108	0.016	0.0056	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0084	0.0071	0.012	0.0152	0.0208	0.0923	0.0352	0.3976	0.0435	0.4314	0	0	1
123	12	▁du	0.9091	0.9107	-0.0016	0.0025	0.0042	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0075	0.0116	0.0495	0.0022	0.0603	0.0471	0.3927	0.03	0.47	0	0	1
123	13	▁dîner	0.9564	0.9571	-0.0007	0.0011	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0036	0.0064	0.0134	0.0224	0.0732	0.0322	0.4197	0.0399	0.4349	0	0	1
123	14	...	0.808	0.7491	0.0589	-0.1092	0.0383	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0369	2.0	0.0	0.0005	0.0058	0.0099	0.0432	0.0219	0.0844	0.0858	0.168	0.1088	0.553	0	0	1
123	15	</s>	0.994	0.9951	-0.0011	0.0016	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.008	0.0258	0.0012	0.0	0.0589	0.0715	0.1075	0.0455	0.7166	0	0	1
124	0	▁Qu	0.2234	0.5423	-0.3189	1.2795	0.5051	0.4335	1.0	0.4335	1.0	0.4335	1.0	0.4335	2.0	0.5188	2.0	0.0	0.0001	0.0014	0.0009	0.0018	0.0051	0.2229	0.1675	0.5248	0.0847	0.0	0	0	0
124	1	'	0.9982	0.9982	-0.0	0.0	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0095	0.017	0.0352	0.0002	0.6278	0.1167	0.1574	0.0277	0.0703	0	0	0
124	2	est	0.8283	0.7905	0.0378	-0.0674	0.0453	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0379	2.0	0.0	0.0063	0.0099	0.0111	0.0141	0.0488	0.1759	0.102	0.5062	0.0429	0.173	0	0	0
124	3	-	0.9562	0.9219	0.0343	-0.0527	0.0114	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0209	0.022	0.0106	0.0366	0.1262	0.0982	0.2879	0.0273	0.4605	0	0	0
124	4	ce	0.986	0.96	0.026	-0.0386	0.0278	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0072	0.0119	0.0127	0.0014	0.1298	0.0928	0.1893	0.0257	0.5624	0	0	0
124	5	▁qu	0.9841	0.9959	-0.0118	0.0172	0.0159	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0363	0.0314	0.0161	0.1335	0.1451	0.105	0.3643	0.0515	0.3341	0	0	0
124	6	'	0.9988	0.9987	0.0001	-0.0002	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0045	0.0156	0.0166	0.0	0.3523	0.0954	0.1284	0.0197	0.4042	0	0	0
124	7	elle	0.6137	0.9932	-0.3794	0.6945	1.3542	0.0	1.0	0.0	1.0	0.0	1.0	1.3538	2.0	1.3538	2.0	0.0	0.0054	0.0115	0.0151	0.0205	0.6939	0.4367	0.1518	0.2177	0.0284	0.1655	0	1	0
124	8	▁représente	0.7094	0.6241	0.0853	-0.1847	0.0446	0.0	1.0	0.0	1.0	0.0	1.0	0.0053	1.0	0.0053	2.0	0.0	0.0001	0.0084	0.0363	0.0207	0.1242	0.1952	0.1085	0.3493	0.0413	0.3056	0	0	0
124	9	?	0.1937	0.2514	-0.0576	0.3756	0.0104	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0096	2.0	0.0	0.0002	0.0066	0.0138	0.0361	0.0012	0.1182	0.0945	0.1767	0.0416	0.569	0	0	0
124	10	</s>	0.9945	0.992	0.0024	-0.0035	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.018	0.0169	0.0024	0.0001	0.1272	0.0917	0.1536	0.0321	0.5954	0	0	0
125	0	▁Et	0.5517	0.5555	-0.0038	0.0098	0.0633	0.0	1.0	0.0	1.0	0.0	1.0	0.01	3.0	0.0403	13.0	0.0	0.0001	0.0002	0.0002	0.0007	0.003	0.2875	0.1676	0.48	0.0649	0.0	0	0	0
125	1	▁chaque	0.5664	0.4336	0.1328	-0.3854	0.0794	0.0	1.0	0.0	1.0	0.0543	1.0	0.0543	2.0	0.0705	4.0	0.0	0.0003	0.0152	0.0123	0.0196	0.0759	0.1499	0.1504	0.5964	0.04	0.0634	0	0	0
125	2	▁seconde	0.9856	0.9739	0.0117	-0.0172	0.005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0588	0.0219	0.0376	0.0621	0.1559	0.1196	0.5759	0.0391	0.1096	0	0	0
125	3	▁qu	0.7495	0.879	-0.1295	0.2299	0.1039	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0786	4.0	0.0	0.0	0.0215	0.0161	0.0341	0.3025	0.1818	0.095	0.4086	0.0455	0.2691	0	0	0
125	4	'	0.9978	0.9978	-0.0	0.0001	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0131	0.0232	0.0031	0.0002	0.3136	0.0942	0.2561	0.0255	0.3105	0	0	0
125	5	elle	0.397	0.8926	-0.4956	1.1688	0.7391	0.7391	1.0	0.7391	1.0	0.7391	1.0	0.7391	2.0	0.7391	2.0	0.0	0.0023	0.0102	0.0258	0.0528	1.1103	0.4055	0.1113	0.2509	0.0247	0.2076	0	0	0
125	6	▁reste	0.8094	0.8658	-0.0564	0.0971	0.1239	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1175	2.0	0.0	0.0001	0.0115	0.0221	0.0209	0.1297	0.082	0.054	0.2254	0.0194	0.6193	0	0	0
125	7	▁cause	0.1154	0.5904	-0.4751	2.3553	0.8287	0.8863	1.0	0.8863	1.0	0.8863	1.0	0.8863	2.0	0.8467	6.0	0.0	0.0	0.037	0.0206	0.0378	0.0952	0.0628	0.053	0.3117	0.027	0.5455	0	0	0
125	8	▁des	0.2386	0.305	-0.0664	0.3544	0.172	0.0367	1.0	0.0367	1.0	0.0367	2.0	0.1736	3.0	0.1632	5.0	0.0	0.0	0.0044	0.0239	0.0259	0.1764	0.0889	0.0558	0.3786	0.0415	0.4353	0	0	0
125	9	▁souffrances	0.9802	0.9781	0.0022	-0.0032	0.004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0114	0.0106	0.0236	0.0767	0.0957	0.0383	0.4987	0.0282	0.339	0	0	0
125	10	▁in	0.6776	0.6224	0.0552	-0.1226	0.1064	0.0	1.0	0.0	1.0	0.0	1.0	0.0333	2.0	0.093	10.0	0.0	0.0014	0.0161	0.0172	0.0416	0.0551	0.0999	0.0791	0.5019	0.0338	0.2853	0	0	0
125	11	ima	0.4237	0.5196	-0.0959	0.2943	0.1802	0.0	1.0	0.0	1.0	0.0001	2.0	0.1563	5.0	0.1687	15.0	0.0	0.0001	0.0121	0.0201	0.0321	0.0567	0.1054	0.0487	0.4902	0.0222	0.3335	0	0	0
125	12	gin	0.9998	0.9997	0.0001	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0053	0.0104	0.0088	0.0179	0.0263	0.0157	0.1535	0.0102	0.7943	0	0	0
125	13	ables	0.9919	0.9882	0.0037	-0.0054	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0097	0.0098	0.0015	0.0047	0.0308	0.0434	0.2226	0.0153	0.688	0	0	0
125	14	▁à	0.7831	0.6597	0.1233	-0.2472	0.0407	0.0	1.0	0.0	1.0	0.0	1.0	0.0203	1.0	0.0364	2.0	0.0	0.0007	0.0136	0.0405	0.0285	0.1452	0.0501	0.0302	0.278	0.0276	0.6142	0	0	0
125	15	▁Nik	0.9988	0.9991	-0.0003	0.0004	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0097	0.0133	0.0328	0.0284	0.0483	0.0172	0.412	0.0205	0.502	0	0	0
125	16	la	0.769	0.6212	0.1478	-0.3079	0.0532	0.0	1.0	0.0	1.0	0.0	1.0	0.0524	1.0	0.0524	2.0	0.0	0.0004	0.0517	0.0218	0.0222	0.0348	0.0631	0.0219	0.5377	0.0258	0.3515	0	0	0
125	17	us	0.9922	0.9928	-0.0006	0.0009	0.0025	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0176	0.018	0.0251	0.0486	0.0414	0.0495	0.5165	0.0169	0.3756	0	0	0
125	18	.	0.9712	0.9682	0.003	-0.0045	0.0031	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0016	0.0297	0.0383	0.0263	0.0316	0.0137	0.1846	0.0132	0.7568	0	0	0
125	19	</s>	0.9979	0.9972	0.0008	-0.0011	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0065	0.0407	0.0254	0.0025	0.0001	0.0544	0.054	0.1738	0.0221	0.6956	0	0	0
126	0	▁Sinon	0.5847	0.5018	0.0829	-0.2207	0.0474	0.0	1.0	0.0	1.0	0.0	1.0	0.0077	2.0	0.0328	2.0	0.0	0.0001	0.0004	0.0003	0.0008	0.0022	0.0746	0.0611	0.8343	0.03	0.0	0	0	1
126	1	,	0.6203	0.5586	0.0617	-0.1513	0.4002	0.0	1.0	0.0	1.0	0.0	1.0	0.4005	2.0	0.4005	3.0	0.0	0.0006	0.0204	0.0252	0.0377	0.2064	0.1338	0.1286	0.3348	0.0312	0.3717	0	0	1
126	2	▁elle	0.4074	0.9216	-0.5142	1.1777	0.8835	0.8843	1.0	0.8843	1.0	0.8843	1.0	0.8843	2.0	0.8843	2.0	0.0	0.0039	0.0111	0.0268	0.006	2.2812	0.2949	0.2457	0.2822	0.0362	0.1411	0	1	1
126	3	▁tourne	0.3092	0.6442	-0.335	1.059	0.2769	0.2749	1.0	0.2749	1.0	0.2749	2.0	0.2749	2.0	0.2769	8.0	0.0	0.0001	0.0174	0.0288	0.0105	0.0375	0.161	0.0947	0.4891	0.0205	0.2347	0	0	1
126	4	▁à	0.9098	0.9316	-0.0218	0.0342	0.0133	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0215	0.0316	0.0446	0.0245	0.1062	0.0757	0.4509	0.0236	0.3436	0	0	1
126	5	▁vitesse	0.6484	0.5622	0.0862	-0.2059	0.049	0.0	1.0	0.0	1.0	0.0	1.0	0.013	2.0	0.0347	4.0	0.0	0.0001	0.0148	0.0323	0.0362	0.0046	0.1313	0.0625	0.4634	0.0434	0.2995	0	0	1
126	6	▁maximale	0.9846	0.9792	0.0055	-0.0081	0.0018	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0288	0.0346	0.0544	0.0831	0.0864	0.0491	0.3719	0.0198	0.4728	0	0	1
126	7	▁jusqu	0.8951	0.9179	-0.0228	0.0363	0.0142	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0003	2.0	0.0	0.0009	0.0314	0.0564	0.0542	0.0237	0.0847	0.0485	0.331	0.0366	0.4992	0	0	1
126	8	'	0.9993	0.9978	0.0015	-0.0021	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0038	0.0354	0.0099	0.0001	0.2887	0.2207	0.1544	0.0226	0.3137	0	0	1
126	9	à	0.9897	0.9881	0.0016	-0.0023	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0034	0.0294	0.0382	0.0392	0.0001	0.0662	0.0382	0.2323	0.0201	0.6432	0	0	1
126	10	▁ce	0.7401	0.751	-0.0109	0.021	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0002	2.0	0.0	0.0	0.0264	0.029	0.075	0.0	0.0835	0.0544	0.3223	0.0242	0.5157	0	0	1
126	11	▁qu	0.9907	0.9912	-0.0005	0.0007	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0189	0.0102	0.0035	0.0101	0.0747	0.0701	0.214	0.0527	0.5885	0	0	1
126	12	'	0.9996	0.9991	0.0005	-0.0007	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0223	0.0165	0.0455	0.0	0.1743	0.1414	0.1887	0.0255	0.4701	0	0	1
126	13	elle	0.9948	0.9986	-0.0038	0.0055	0.004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0038	0.023	0.0143	0.0284	0.7084	0.1398	0.0855	0.2467	0.0314	0.4966	0	0	1
126	14	▁se	0.8498	0.8464	0.0035	-0.0059	0.0075	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0014	2.0	0.0	0.0097	0.0252	0.0252	0.0213	0.0151	0.1175	0.032	0.4665	0.0226	0.3613	0	0	1
126	15	▁détruis	0.9697	0.9757	-0.006	0.009	0.0034	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0126	0.0201	0.0205	0.0294	0.1007	0.0266	0.3367	0.0231	0.5128	0	0	1
126	16	e	0.9971	0.9952	0.0019	-0.0028	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0024	0.0248	0.0246	0.0425	0.0004	0.0332	0.0256	0.1645	0.0129	0.7638	0	0	1
126	17	.	0.4556	0.4755	-0.0199	0.0617	0.0282	0.0	1.0	0.0	1.0	0.0	2.0	0.0005	3.0	0.0214	6.0	0.0	0.0001	0.0192	0.0276	0.0495	0.0296	0.0716	0.0401	0.3093	0.0419	0.5371	0	0	1
126	18	</s>	0.951	0.9713	-0.0203	0.0304	0.0086	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0096	0.0358	0.0219	0.0183	0.0125	0.0984	0.1646	0.213	0.0793	0.4447	0	0	1
127	0	▁Ouais	0.3061	0.399	-0.0929	0.3824	0.0987	0.063	1.0	0.063	1.0	0.063	2.0	0.0992	3.0	0.093	5.0	0.0	0.0001	0.0008	0.0004	0.0013	0.0038	0.1258	0.1497	0.6902	0.0343	0.0	0	0	0
127	1	,	0.9411	0.9604	-0.0192	0.0292	0.007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0302	0.0426	0.0234	0.0002	0.0934	0.0754	0.246	0.0227	0.5626	0	0	0
127	2	▁elle	0.4371	0.8123	-0.3752	0.8941	0.3543	0.3519	1.0	0.3519	1.0	0.3519	1.0	0.3519	2.0	0.3519	2.0	0.0	0.0018	0.0217	0.0369	0.0515	0.5491	0.5845	0.1137	0.1496	0.0361	0.116	0	1	0
127	3	▁était	0.9167	0.9235	-0.0068	0.0107	0.0166	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0485	0.0388	0.0159	0.0281	0.185	0.0935	0.3042	0.0356	0.3817	0	0	0
127	4	▁par	0.8542	0.8846	-0.0304	0.0505	0.036	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0208	2.0	0.0	0.0001	0.0132	0.0229	0.0218	0.027	0.2087	0.1105	0.4086	0.061	0.2113	0	0	0
127	5	▁terre	0.9987	0.9927	0.006	-0.0087	0.0039	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0049	0.0186	0.0258	0.0024	0.144	0.0713	0.3242	0.0349	0.4257	0	0	0
127	6	.	0.9758	0.9733	0.0025	-0.0036	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0159	0.0221	0.0988	0.0049	0.0609	0.0648	0.1083	0.033	0.733	0	0	0
127	7	</s>	0.9971	0.9952	0.0019	-0.0027	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.004	0.0159	0.0384	0.0428	0.0012	0.0698	0.1191	0.1292	0.0232	0.6587	0	0	0
128	0	▁Au	0.2091	0.1836	0.0256	-0.1881	0.0892	0.0	1.0	0.0005	2.0	0.0503	3.0	0.0849	6.0	0.0826	21.0	0.0	0.0001	0.0004	0.0003	0.0008	0.0018	0.1692	0.1508	0.5646	0.1154	0.0	0	0	1
128	1	▁final	0.8653	0.8696	-0.0044	0.0073	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	2.0	0.0	0.0004	0.0073	0.0207	0.0233	0.0076	0.116	0.1461	0.5414	0.0932	0.1033	0	0	1
128	2	,	0.9926	0.9855	0.0071	-0.0104	0.0042	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0051	0.0135	0.0096	0.0	0.2187	0.1773	0.3029	0.0906	0.2104	0	0	1
128	3	▁elle	0.3856	0.8158	-0.4301	1.081	0.4597	0.4493	1.0	0.4493	1.0	0.4493	1.0	0.4493	2.0	0.4493	2.0	0.0	0.0036	0.012	0.0145	0.0116	0.3194	0.4212	0.2043	0.2052	0.0695	0.0998	0	1	1
128	4	▁	0.7859	0.8044	-0.0185	0.0336	0.0924	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0599	17.0	0.0	0.0001	0.0132	0.0217	0.0122	0.0348	0.1951	0.1124	0.525	0.0981	0.0694	0	0	1
128	5	efface	0.9989	0.9981	0.0008	-0.0012	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0093	0.0075	0.0134	0.0322	0.1445	0.0585	0.6042	0.1141	0.0787	0	0	1
128	6	▁les	0.8247	0.8502	-0.0254	0.0438	0.0362	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.019	4.0	0.0	0.0033	0.0115	0.0171	0.03	0.0195	0.1193	0.0697	0.4505	0.0756	0.2849	0	0	1
128	7	▁souvenirs	0.6156	0.5108	0.1048	-0.2691	0.0236	0.0	1.0	0.0	1.0	0.0	1.0	0.0223	2.0	0.0223	2.0	0.0	0.0009	0.0069	0.0093	0.0073	0.0	0.2148	0.0809	0.4836	0.0576	0.1631	0	0	1
128	8	▁les	0.9715	0.9441	0.0274	-0.0412	0.0098	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0115	0.0156	0.0565	0.0454	0.0885	0.0649	0.4183	0.0604	0.3679	0	0	1
128	9	▁plus	0.9997	0.9998	-0.0001	0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0091	0.0164	0.0004	0.0	0.0995	0.0495	0.4193	0.0594	0.3722	0	0	1
128	10	▁anciens	0.7164	0.6811	0.0352	-0.0727	0.008	0.0	1.0	0.0	1.0	0.0	1.0	0.0038	1.0	0.0038	2.0	0.0	0.0	0.0102	0.0154	0.0173	0.0847	0.1793	0.0412	0.4036	0.0384	0.3375	0	0	1
