example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l9	kl_div_l10	kl_div_l11
181	4	i	0.9899	0.9956	-0.0057	0.0083	0.0033	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0001	0.0203	0.0131	0.0146	0.0365	0.049	0.1287	0.0122	0.0273	0.7316	0	0	1	0.0142	0.0665	0.0
181	5	▁que	0.2848	0.3115	-0.0267	0.1292	0.0246	0.0	1.0	0.0	2.0	0.0	2.0	0.0077	3.0	0.0141	5.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0298	0.006	0.0184	0.0959	0.0597	0.1931	0.0204	0.0206	0.5919	0	0	1	0.0922	0.0335	0.7349
181	6	▁oui	0.9667	0.988	-0.0213	0.0314	0.0154	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0127	0.1932	0.0219	0.1363	0.019	0.1206	0.0846	0.1669	0.0197	0.0247	0.5645	0	0	1	0.0	-0.0	0.0
181	7	,	0.7753	0.5388	0.2365	-0.525	0.1298	0.0	1.0	0.0	1.0	0.0	1.0	0.1281	1.0	0.1281	2.0	0.0	-0.0	0.0	0.0	0.0002	0.0699	0.0021	0.008	0.0193	0.0219	0.1035	0.0986	0.1922	0.0213	0.0141	0.5483	0	0	1	0.0052	0.0004	0.8158
181	8	▁elles	0.9683	0.9634	0.005	-0.0074	0.0529	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0001	0.0021	0.0025	0.002	0.0003	0.0	0.0003	0.019	0.091	0.0603	0.1555	0.016	0.0172	0.641	0	1	1	0.09	0.0012	0.0034
181	9	▁sont	0.9983	0.9984	-0.0001	0.0001	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0193	0.3618	0.0046	0.0023	0.0	0.2587	0.0177	0.0788	0.0623	0.1828	0.0183	0.0156	0.6245	0	0	1	-0.0	-0.0	0.0
181	10	▁magnifique	0.0822	0.369	-0.2867	2.1655	0.403	0.5015	1.0	0.5015	1.0	0.5015	1.0	0.4334	2.0	0.4193	6.0	0.0	0.0005	0.0137	0.3194	0.0056	0.0006	0.0001	0.0	0.0	0.0246	0.1106	0.0502	0.3484	0.0252	0.0105	0.4306	0	0	1	1.5242	0.0771	0.1649
181	11	s	0.9996	0.9999	-0.0003	0.0005	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0033	0.026	0.0111	0.0025	0.1103	0.0989	0.0013	0.0	0.0114	0.0473	0.0408	0.095	0.011	0.0135	0.7812	0	0	1	0.0	0.0	0.0
181	12	.	0.9602	0.962	-0.0018	0.0027	0.0096	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0002	0.0835	0.1461	0.2836	0.0127	0.0	0.017	0.0685	0.0624	0.1165	0.0168	0.0247	0.6941	0	0	1	0.0	0.0	0.0001
181	13	</s>	0.9938	0.9898	0.004	-0.0059	0.0033	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.002	0.0134	0.0015	0.0	-0.0	-0.0	0.0175	0.0802	0.0666	0.1251	0.017	0.0167	0.6768	0	0	1	-0.0	-0.0	0.0124
182	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.1226	0.005	0.0052	0.0057	0.0034	0.0042	0.0729	0.4105	0.2372	0.2156	0.0638		0.0	0	0	1	0.0037	0.0645	1.2584
182	1	▁Je	0.749	0.6222	0.1267	-0.2674	0.3036	0.0	1.0	0.0	1.0	0.0	1.0	0.1289	1.0	0.287	5.0	0.0	-0.0	0.0	0.0001	0.0013	0.2856	0.0613	0.4578	2.3068	0.0524	0.2643	0.1652	0.2825	0.0534	0.1822	0.0	0	0	1	0.5102	4.6929	0.0153
182	2	▁n	0.6625	0.7408	-0.0783	0.1611	0.0199	0.0	1.0	0.0	1.0	0.0	1.0	0.0152	2.0	0.0152	2.0	0.0	0.0	0.0	0.0	0.0001	0.0011	0.3748	0.025	0.0232	0.0497	0.1921	0.0908	0.3216	0.0329	0.0541	0.2589	0	0	1	0.0004	0.0943	1.25
182	3	'	0.9819	0.9876	-0.0057	0.0084	0.0016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0001	-0.0	0.0301	0.1326	0.0877	0.1687	0.0243	0.063	0.4935	0	0	1	-0.0	-0.0	0.0001
182	4	ai	0.9954	0.9974	-0.002	0.0028	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0007	0.4332	0.1652	0.0408	0.1576	0.0803	0.2545	0.0276	0.0406	0.3985	0	0	1	0.0	0.0	0.0
182	5	▁pas	0.9798	0.9895	-0.0097	0.0142	0.0045	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0001	0.0081	0.0	0.0451	0.191	0.0862	0.2625	0.0315	0.0385	0.3453	0	0	1	0.0	0.0	0.0001
182	6	▁dit	0.9839	0.9604	0.0234	-0.0348	0.0099	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0053	0.0646	0.0177	0.0021	0.035	0.1449	0.0688	0.2416	0.0265	0.033	0.4502	0	0	1	0.002	0.0	0.0
182	7	▁qu	0.9886	0.9985	-0.0099	0.0143	0.0171	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0115	0.18	0.0551	1.1742	0.3563	0.0321	0.1614	0.0646	0.2461	0.0237	0.0295	0.4425	0	0	1	0.0006	0.0	0.1083
182	8	'	0.9974	0.9966	0.0008	-0.0011	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.0002	0.3344	0.0002	-0.0	0.0156	0.0728	0.0425	0.1155	0.0128	0.0317	0.7092	0	0	1	-0.0	-0.0	0.0
182	9	elles	0.9198	0.9822	-0.0624	0.0946	0.2745	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0754	0.0179	3.0968	0.0209	0.1042	0.0361	0.1412	0.0138	0.028	0.6558	0	1	1	3.8699	0.2575	30.9101
182	10	▁ne	0.3364	0.6964	-0.3601	1.0499	0.3209	0.2744	1.0	0.2744	1.0	0.2744	1.0	0.2744	2.0	0.2744	2.0	0.0	0.0	0.0	0.0249	0.7163	0.2908	0.0008	0.0061	1.441	0.0329	0.1631	0.0528	0.2914	0.0277	0.0164	0.4157	0	0	1	0.0	0.0012	0.1834
182	11	▁grand	0.1391	0.2888	-0.1497	1.0545	0.5821	0.0	1.0	0.0	1.0	0.0	1.0	0.4633	3.0	0.5669	5.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0335	0.4115	0.0342	0.1461	0.0641	0.2899	0.0258	0.0205	0.4194	0	0	1	0.0	0.0001	6.7524
182	12	issent	0.7121	0.9529	-0.2408	0.4203	0.3743	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.3733	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0655	0.0008	0.015	0.0726	0.0276	0.1071	0.0126	0.0209	0.7442	0	0	1	0.0	0.0036	0.0002
182	13	▁pas	0.9967	0.9984	-0.0017	0.0025	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0032	0.0112	0.2115	0.0	0.0267	0.1053	0.0517	0.1985	0.0307	0.0173	0.5699	0	0	1	0.0	0.0	0.1715
182	14	▁plus	0.8654	0.9518	-0.0864	0.1373	0.1251	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0119	2.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.1031	0.0689	0.0244	0.0215	0.1042	0.0343	0.2561	0.0183	0.0184	0.5472	0	0	1	0.179	0.0377	0.0004
182	15	▁sé	0.4597	0.619	-0.1593	0.4291	0.3925	0.0	1.0	0.0	1.0	0.1267	2.0	0.2667	3.0	0.3485	19.0	0.0	0.0	0.0	0.0	0.0069	0.0663	0.007	0.0959	0.0018	0.0199	0.1087	0.035	0.3133	0.0151	0.0155	0.4924	0	0	1	0.0018	2.6556	0.0588
182	16	du	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136	0.0907	0.0201	0.2504	0.0117	0.0163	0.5971	0	0	1	0.0003	0.5182	-0.0
182	17	is	0.9982	0.9989	-0.0007	0.001	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0007	0.0105	0.0449	0.0208	0.1264	0.0096	0.0164	0.7715	0	0	1	0.0312	0.0131	0.0
182	18	antes	0.9978	0.9959	0.0019	-0.0028	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0124	0.0707	0.0283	0.1511	0.0095	0.0157	0.7124	0	0	1	0.0153	0.0042	0.0
182	19	.	0.4644	0.4142	0.0502	-0.1651	0.1473	0.0	1.0	0.0	1.0	0.0026	2.0	0.0026	2.0	0.1185	3.0	0.0	0.0	0.0	0.0	0.0167	1.0821	0.2001	1.8251	0.264	0.0233	0.1156	0.07	0.1645	0.035	0.0323	0.5592	0	0	1	0.0609	0.0154	0.0455
182	20	</s>	0.9946	0.9979	-0.0033	0.0048	0.0027	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0214	0.0386	0.0004	0.0	-0.0	-0.0	0.0255	0.1084	0.0664	0.1469	0.0305	0.0297	0.5926	0	0	1	-0.0	-0.0	0.0002
183	0	fr_XX	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0071	0.037	0.0498	0.0917	0.0711	0.1029	0.1406	0.0642	0.7046	0.0936	0.1118	0.0257		0.0	0	0	0	0.1424	0.3388	1.6894
183	1	▁Comme	0.7515	0.7618	-0.0104	0.0197	0.1242	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.117	3.0	0.0	0.0	0.0	0.0001	0.0026	0.1645	0.0831	0.661	4.7706	0.0438	0.3833	0.1203	0.3431	0.0242	0.0852	0.0	0	0	0	3.5608	0.4191	0.0042
183	2	▁s	0.3123	0.5208	-0.2084	0.7375	0.3651	0.0639	1.0	0.0639	1.0	0.0639	1.0	0.0639	2.0	0.2745	3.0	0.0	0.0002	0.0054	0.0253	0.011	0.1212	0.1017	0.3821	0.8187	0.0424	0.5221	0.0654	0.1444	0.0176	0.0248	0.1834	0	0	0	2.82	7.8706	5.2691
183	3	'	0.9991	0.9981	0.001	-0.0015	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.7085	0.0	0.0199	0.2173	0.066	0.1253	0.0132	0.042	0.5162	0	0	0	0.0	-0.0	0.4262
183	4	ils	0.8949	0.9353	-0.0404	0.0637	0.1266	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0146	2.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0024	0.2139	0.0965	0.0228	0.2833	0.0588	0.1055	0.0144	0.035	0.4801	0	1	0	1.8541	0.0	0.0001
183	5	▁ne	0.631	0.6389	-0.0079	0.018	0.0156	0.0	1.0	0.0	1.0	0.0	1.0	0.0032	2.0	0.0032	3.0	0.0	-0.0	0.0	0.0	0.0002	0.158	0.0027	0.0	0.0	0.0349	0.2913	0.0565	0.1702	0.0205	0.0199	0.4066	0	0	0	0.0104	0.0006	0.0007
183	6	▁savai	0.9822	0.928	0.0542	-0.0819	0.0309	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0001	0.1285	0.1187	0.0218	0.1956	0.0573	0.1388	0.0152	0.0245	0.5469	0	0	0	0.0639	0.0244	0.1047
183	7	ent	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0146	0.0123	0.1459	0.0245	0.0742	0.0074	0.0348	0.7008	0	0	0	0.2087	0.0	0.0
183	8	▁pas	0.9942	0.9936	0.0006	-0.0009	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.001	0.0036	0.2453	0.0009	0.0266	0.2588	0.041	0.1184	0.0169	0.0229	0.5153	0	0	0	-0.0	-0.0	0.0001
183	9	▁ce	0.9981	0.991	0.0071	-0.0103	0.0044	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.006	0.278	0.2267	0.1521	0.023	0.2267	0.0501	0.124	0.0141	0.0242	0.5379	0	0	0	0.0001	0.0	0.0001
183	10	▁qu	0.998	0.9996	-0.0016	0.0023	0.0017	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0004	0.0236	0.1456	0.0267	0.2425	0.0586	0.1496	0.0163	0.0251	0.4811	0	0	0	0.169	0.0	0.0001
183	11	'	0.9995	0.9988	0.0006	-0.0009	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0766	0.0018	0.0	0.0145	0.1601	0.0342	0.08	0.0085	0.025	0.6777	0	0	0	0.0	0.0	0.0528
183	12	ils	0.9836	0.9949	-0.0112	0.0164	0.0101	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0002	0.0029	0.005	0.0785	0.1762	0.0128	0.1594	0.0368	0.0865	0.0103	0.0257	0.6685	0	0	0	0.0002	-0.0	0.0006
183	13	▁vo	0.7791	0.9035	-0.1244	0.2137	0.0776	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0621	2.0	0.0	-0.0	0.0	0.004	0.0597	0.003	0.0	0.0	0.0	0.0268	0.2409	0.028	0.1041	0.012	0.0239	0.5642	0	0	0	0.0	1.0804	3.1227
183	14	ul	1.0	1.0	-0.0	0.0	-0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0179	0.0116	0.1184	0.0287	0.0765	0.0085	0.0249	0.7313	0	0	0	0.0	-0.0	0.0
183	15	aient	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0674	0.0123	0.1238	0.022	0.0438	0.0068	0.0223	0.7689	0	0	0	0.0	0.0	0.0
183	16	.	0.9819	0.9918	-0.0099	0.0145	0.0133	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0002	0.0004	0.0003	0.0036	0.7856	0.0003	0.0	0.0193	0.2087	0.0519	0.0849	0.0127	0.0269	0.5957	0	0	0	0.0	0.0	0.0036
183	17	</s>	0.9972	0.9958	0.0014	-0.002	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0501	0.0366	0.0032	0.0	0.0	-0.0	0.0269	0.2732	0.0497	0.0956	0.0132	0.0203	0.5211	0	0	0	-0.0	-0.0	0.0
184	0	fr_XX	0.9997	0.9998	-0.0001	0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0009	2.1706	0.0131	0.0237	0.0123	0.006	0.004	0.043	0.2302	0.358	0.3063	0.0625		0.0	0	0	1			
184	1	▁O	0.0811	0.1427	-0.0616	0.8161	0.0355	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0187	2.0	0.0	0.0	0.0	0.0	0.0001	0.0152	0.214	0.0088	0.0	0.0318	0.1928	0.2765	0.31	0.0487	0.1402	0.0	0	0	1			
184	2	ù	0.9999	0.9997	0.0002	-0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0221	0.0937	0.1152	0.1803	0.0275	0.0739	0.4873	0	0	1			
184	3	▁sont	0.991	0.9913	-0.0003	0.0005	0.0067	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0004	0.0023	0.5701	0.1034	0.0337	0.172	0.1076	0.2409	0.0345	0.0632	0.3481	0	0	1			
184	4	-	0.9923	0.9878	0.0044	-0.0064	0.0069	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0002	0.2219	0.1954	0.0167	0.0069	0.0621	0.0	0.0205	0.1217	0.0591	0.1743	0.0266	0.0372	0.5607	0	0	1			
184	5	elles	0.9431	0.9988	-0.0558	0.0829	0.3332	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0013	0.798	0.0949	0.016	0.1203	0.0546	0.1004	0.0135	0.0384	0.6566	0	1	1			
184	6	▁maintenant	0.9529	0.961	-0.0081	0.0122	0.0089	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.037	1.1985	0.395	0.4306	0.726	0.0293	0.1152	0.0847	0.2494	0.0277	0.0273	0.4664	0	0	1			
184	7	?	0.255	0.1958	0.0592	-0.3809	0.0154	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0106	2.0	0.0	0.0	0.0	0.0029	0.0983	0.2021	0.5017	0.2429	0.2289	0.0285	0.1698	0.0669	0.154	0.0255	0.0398	0.5155	0	0	1			
184	8	</s>	0.9942	0.9853	0.009	-0.0131	0.0056	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0046	0.1146	0.0008	0.0	-0.0	0.02	0.1228	0.0811	0.123	0.0195	0.0379	0.5957	0	0	1			
185	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0002	0.5346	0.4098	0.1038	0.0689	0.0415	0.0466	0.067	0.3095	0.2323	0.3402	0.051		0.0	0	0	1	0.0467	0.1672	1.7804
185	1	▁Quand	0.9002	0.8958	0.0044	-0.0071	0.0926	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0213	1.0	0.0	0.0	0.0	0.0	0.011	0.0111	0.0099	0.0243	0.2141	0.0521	0.2544	0.1648	0.2957	0.0363	0.1967	0.0	0	0	1	0.0232	0.0	-0.0
185	2	▁elles	0.7424	0.9881	-0.2456	0.4123	1.8138	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.8339	2.0	0.0	0.0001	0.001	0.0087	0.0227	0.0014	0.0	0.0	0.0008	0.0381	0.1749	0.1075	0.2621	0.0289	0.0959	0.2927	0	1	1	25.0783	26.6353	17.5297
185	3	▁sent	0.9994	0.9998	-0.0004	0.0005	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0003	0.0204	0.0014	0.0003	0.0	0.0	0.0324	0.0789	0.0515	0.4945	0.0242	0.0241	0.2944	0	0	1	0.0	0.0	0.0
185	4	ent	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0009	0.0447	0.0	0.012	0.0403	0.0302	0.1406	0.0096	0.0292	0.7381	0	0	1	-0.0	-0.0	-0.0
185	5	▁vos	0.8304	0.4976	0.3329	-0.739	0.4088	0.0	1.0	0.0	1.0	0.4624	1.0	0.4624	1.0	0.4268	2.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0328	0.3498	0.0395	0.1142	0.0937	0.2551	0.0231	0.0634	0.411	0	0	1	0.1798	0.1303	0.0179
185	6	▁ph	0.9253	0.7054	0.2199	-0.3915	0.1835	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1498	1.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0334	0.0	0.0	0.0401	0.0984	0.0338	0.5259	0.0296	0.0134	0.2589	0	0	1	0.0158	0.0961	0.0002
185	7	ér	0.9998	0.9999	-0.0001	0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0219	0.0373	0.0172	0.3201	0.0167	0.0172	0.5696	0	0	1	0.0139	0.0008	0.0669
185	8	om	0.9999	0.9997	0.0002	-0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0107	0.131	0.0373	0.054	0.0231	0.3714	0.0263	0.0104	0.4776	0	0	1	0.0449	0.0	0.0004
185	9	ones	0.997	0.9963	0.0007	-0.001	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0315	0.0421	0.0172	0.3246	0.0191	0.0196	0.5459	0	0	1	0.0002	0.0014	-0.0
185	10	,	0.9839	0.9803	0.0036	-0.0053	0.0025	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0003	0.035	0.067	0.0032	0.0002	0.0	0.0227	0.0556	0.0447	0.1603	0.0163	0.0272	0.6732	0	0	1	-0.0	-0.0	-0.0
185	11	▁leurs	0.4629	0.6755	-0.2126	0.5452	0.1517	0.0	1.0	0.0	1.0	0.0623	2.0	0.0623	2.0	0.0829	4.0	0.0	0.0	0.0084	0.0315	0.0024	0.0002	0.0019	0.0001	0.0011	0.0191	0.0575	0.0326	0.1897	0.016	0.0233	0.6618	0	0	1	0.2258	0.2423	0.0497
185	12	▁	0.7191	0.7056	0.0135	-0.0273	0.121	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0874	5.0	0.0	0.0	0.0001	0.0925	0.0	0.0	0.0	0.0	0.0	0.0325	0.0948	0.0375	0.4347	0.026	0.0118	0.3627	0	0	1	0.0	0.0001	0.0004
185	13	griff	1.0	0.9999	0.0	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0001	0.032	0.0747	0.0365	0.4237	0.0259	0.0128	0.3945	0	0	1	0.0148	0.0122	0.0168
185	14	es	1.0	0.9999	0.0	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0008	0.0004	0.0099	0.0256	0.0136	0.1288	0.0076	0.0171	0.7975	0	0	1	0.0009	-0.0	-0.0
185	15	▁ressort	0.1943	0.309	-0.1147	0.6695	0.105	0.0314	1.0	0.0314	1.0	0.0295	2.0	0.0295	3.0	0.1002	8.0	0.0	-0.0	0.0	0.0	0.0041	0.4328	0.0021	0.0	0.0	0.0215	0.0644	0.0287	0.1832	0.019	0.0194	0.6638	0	0	1	0.0	0.0012	0.0453
185	16	ent	0.9997	0.9999	-0.0002	0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0223	0.003	0.0073	0.0183	0.017	0.0484	0.0063	0.0153	0.8875	0	0	1	0.0019	0.0	0.0
185	17	.	0.9828	0.977	0.0058	-0.0086	0.0031	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0013	0.039	0.3728	0.0015	0.0211	0.0769	0.046	0.1016	0.0152	0.018	0.7212	0	0	1	0.0	0.0	0.0
185	18	</s>	0.9981	0.9952	0.0029	-0.0042	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0026	0.1535	0.0004	0.0	-0.0	-0.0	0.0179	0.0808	0.0488	0.0963	0.0153	0.0201	0.7208	0	0	1	-0.0	0.0	0.018
186	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0914	0.003	0.0067	0.0052	0.0161	0.0231	0.0668	0.5027	0.1843	0.2013	0.0449		0.0	0	0	1	0.0243	0.1558	10.9541
186	1	▁Mais	0.9345	0.94	-0.0055	0.0084	0.0658	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0033	0.0604	0.012	0.0168	0.0731	0.0712	0.0605	0.2906	0.1513	0.2678	0.0355	0.1944	0.0	0	0	1	0.0001	0.0001	0.0
186	2	▁il	0.5084	0.9947	-0.4863	0.9683	3.1243	0.0	1.0	0.0	1.0	0.0	1.0	3.1542	2.0	3.1542	2.0	0.0	0.0	0.001	0.0061	0.0076	0.02	0.0437	0.0	0.044	0.0476	0.2828	0.1195	0.2179	0.0303	0.0819	0.2199	0	1	1	9.944	22.2389	13.3298
186	3	▁n	0.5537	0.8776	-0.3239	0.6646	0.3518	0.0	1.0	0.0	1.0	0.0	1.0	0.2937	2.0	0.3012	3.0	0.0	0.0	0.0	0.0	0.0007	0.0075	0.3091	0.0013	0.1535	0.0484	0.1584	0.0795	0.4032	0.0352	0.0256	0.2496	0	0	1	0.1842	0.0116	0.887
186	4	'	0.9964	0.9825	0.0139	-0.0203	0.0096	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0001	0.0058	0.0	0.0323	0.1728	0.0669	0.1702	0.0214	0.0427	0.4939	0	0	1	-0.0	-0.0	0.0
