example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	kl_div_l9	kl_div_l10	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l11
66	2	'	0.9983	0.9978	0.0005	-0.0007	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0006	8.3451	0.0631	-0.0	0.0	0.0382	0.0826	0.0471	0.2931	0.0222	0.0184	0.0828	0.1081	0.3074	0	0	1	0.0
66	3	est	0.9959	0.9962	-0.0002	0.0004	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.0001	0.005	1.9726	0.0003	0.0	-0.0	0.0356	0.066	0.0329	0.3185	0.0198	0.0138	0.0418	0.076	0.3958	0	0	1	0.0
66	4	▁de	0.5478	0.543	0.0048	-0.0128	0.0711	0.0	1.0	0.0	1.0	0.0	1.0	0.0105	2.0	0.052	3.0	-0.0	0.0	0.0	0.0009	0.0084	0.0212	0.5122	1.9297	1.5156	0.1468	2.7408	0.0443	0.099	0.0339	0.4888	0.0248	0.0138	0.0266	0.0525	0.2163	0	0	1	0.0138
66	5	▁ma	0.8678	0.6321	0.2357	-0.4573	0.1437	0.0	1.0	0.0	1.0	0.0	1.0	0.1435	1.0	0.1435	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.7936	0.0889	0.0005	1.3762	0.041	0.0833	0.0286	0.4652	0.0223	0.0115	0.0414	0.0462	0.2605	0	0	1	0.0062
66	6	▁faut	0.9969	0.998	-0.0011	0.0016	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208	0.0266	0.0002	0.0368	0.076	0.0231	0.4223	0.0192	0.0127	0.0294	0.0427	0.3377	0	0	1	0.0
66	7	e	0.9997	0.9997	-0.0	0.0	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	0.0	0.0	0.0001	0.1349	0.0	-0.0	-0.0	-0.0	0.0168	0.0335	0.0133	0.1616	0.0107	0.013	0.0253	0.0373	0.6884	0	0	1	0.0
66	8	▁qu	0.808	0.6066	0.2014	-0.4137	0.3754	0.0	1.0	0.0	1.0	0.0	1.0	0.2973	1.0	0.3646	3.0	-0.0	0.0	-0.0	0.0	0.0011	2.369	0.008	0.0067	0.0006	0.037	0.2736	0.0256	0.0617	0.0262	0.2143	0.0176	0.012	0.03	0.0676	0.545	0	0	1	1.3997
66	9	'	0.9982	0.9988	-0.0006	0.0009	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.5488	0.0	0.0	0.0	0.0181	0.0437	0.026	0.1166	0.0109	0.0168	0.0407	0.0516	0.6755	0	0	1	0.2736
66	10	elles	0.0345	0.9763	-0.9418	4.8232	4.4627	4.5968	1.0	4.5968	1.0	4.5968	1.0	4.5968	1.0	4.5968	1.0	0.0	0.0	0.0	0.0003	0.0018	0.103	0.1701	0.3421	0.5826	10.9313	12.9669	0.0266	0.0955	0.0312	0.1335	0.0196	0.0128	0.105	0.0773	0.4985	0	1	1	3.6358
66	11	▁soient	0.5152	0.6937	-0.1785	0.4292	0.228	0.0	1.0	0.0	1.0	0.0	1.0	0.1955	2.0	0.2245	3.0	-0.0	0.0	0.0	0.0005	0.0388	3.9809	0.5103	0.0029	0.0112	1.6939	0.0013	0.0163	0.0434	0.0197	0.1347	0.0103	0.0171	0.0272	0.0496	0.6817	0	0	1	0.079
66	12	▁là	0.8837	0.8508	0.0328	-0.0547	0.0221	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0109	2.0	0.0	0.0	0.0034	0.0503	1.7049	0.1522	0.0027	0.0032	0.0001	0.0138	3.3148	0.0346	0.0903	0.0213	0.2068	0.0227	0.0121	0.0475	0.0417	0.523	0	0	1	0.0837
66	13	▁dehors	0.2498	0.4321	-0.1823	0.7907	0.1712	0.1492	1.0	0.1492	1.0	0.1492	1.0	0.1492	2.0	0.1619	3.0	-0.0	0.0	0.0	0.0001	0.0057	0.0946	0.1691	0.0062	1.6875	0.1188	0.0723	0.03	0.0819	0.0243	0.1873	0.0223	0.0174	0.0415	0.051	0.5444	0	0	1	0.005
66	14	.	0.9903	0.986	0.0043	-0.0062	0.0074	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0004	0.0014	0.1034	0.1753	0.0385	0.001	0.0	-0.0	-0.0	0.0257	0.061	0.043	0.0901	0.0169	0.0206	0.0908	0.109	0.543	0	0	1	0.0
66	15	</s>	0.9945	0.0883	0.9062	-3.4935	2.4102	2.4209	1.0	2.4209	1.0	2.4209	1.0	2.4209	1.0	2.4209	1.0	0.0	0.001	0.0048	0.0153	0.0101	0.0	0.0	-0.0	-0.0	0.0	4.026	0.0211	0.0698	0.0552	0.0638	0.0143	0.0206	0.0539	0.1907	0.5104	0	0	1	16.3086
67	0	fr_XX	1.0	0.0	1.0	-27.974	19.39	19.3891	1.0	19.3891	1.0	19.3891	1.0	19.3891	1.0	19.3891	1.0	19.2158	35.5818	38.4311	41.1066	43.6399	48.1431	58.8212	59.3216	61.057												0	0	0	
67	1	▁Je	0.7153	0.0	0.7153	-29.0953	19.1419	20.502	1.0	20.502	1.0	20.502	1.0	20.502	1.0	19.8366	11.0	0.0	-0.0	0.0	0.0023	1.5962	51.5377	136.1601	133.3846	125.3156			0.0362	0.1135	0.0733	0.2595	0.0287	0.0361	0.1339	0.3187	0.0	0	0	0	
67	2	▁me	0.9339	0.9072	0.0267	-0.0419	0.0102	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	0.0031	0.0085	0.0032	0.0128	4.022	9.0304	2.6053	2.0557			0.0379	0.1269	0.0523	0.357	0.0263	0.0225	0.1034	0.074	0.1996	0	0	0	
67	3	▁demande	0.9923	0.9858	0.0065	-0.0094	0.0024	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.2646	3.6339			0.0278	0.1099	0.0459	0.2655	0.0192	0.0159	0.08	0.0932	0.3427	0	0	0	
67	4	▁si	0.948	0.1949	0.7531	-2.282	1.4888	0.7331	1.0	0.7331	1.0	1.1002	1.0	1.1893	1.0	1.3915	1.0	0.0	0.0	0.0001	0.0001	0.0006	0.0015	1.6158	1.7273	3.6155			0.0317	0.1648	0.0359	0.2214	0.0263	0.0162	0.1028	0.0694	0.3315	0	0	0	
67	5	▁ça	0.8728	0.564	0.3088	-0.6299	0.29	0.0	1.0	0.0	1.0	0.0	1.0	0.228	1.0	0.2873	2.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0235	0.0001	2.0933			0.0344	0.2442	0.026	0.172	0.024	0.0209	0.1971	0.0403	0.2412	0	1	0	
67	6	▁marche	0.8706	0.9234	-0.0527	0.0848	0.0187	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0182	2.0	-0.0	0.0	0.0	0.0	0.0006	2.5056	3.2425	0.0052	0.0053			0.0251	0.1056	0.0198	0.2103	0.0177	0.0206	0.0824	0.0529	0.4657	0	0	0	
67	7	.	0.9571	0.8209	0.1361	-0.2214	0.1765	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1421	1.0	-0.0	0.0	0.0	0.0	0.0	0.0053	1.1876	0.4179	0.001			0.0274	0.0902	0.0509	0.1187	0.0194	0.022	0.1576	0.0688	0.4447	0	0	0	
67	8	</s>	0.9921	0.0013	0.9907	-9.5251	6.5658	6.6061	1.0	6.6061	1.0	6.6061	1.0	6.6061	1.0	6.6061	1.0	0.0	0.0016	0.0038	0.0233	0.107	0.0002	0.0	0.0	0.0			0.0193	0.0611	0.0738	0.0826	0.0171	0.0148	0.0753	0.1844	0.4714	0	0	0	
68	0	fr_XX	1.0	0.0	1.0	-28.4	19.6852	19.6841	1.0	19.6841	1.0	19.6841	1.0	19.6841	1.0	19.6841	1.0	9.2374	41.6451	44.5538	47.085	49.1029	50.1775	60.8771	66.3068	70.6144												0	0	1	
68	1	▁Il	0.4961	0.0	0.4961	-29.8951	19.2859	21.4211	1.0	21.4211	1.0	21.3693	2.0	20.8012	4.0	19.9783	19.0	0.0	0.0	0.0	0.0032	0.1756	6.6393	165.9106	163.5131	156.2119			0.0398	0.1632	0.0739	0.4301	0.0269	0.0118	0.0705	0.1839	0.0	0	1	1	
68	2	▁avait	0.1804	0.1035	0.0768	-0.8011	0.6194	0.8286	1.0	0.6822	2.0	0.6822	3.0	0.647	4.0	0.6141	14.0	0.001	0.0104	0.0043	0.0017	0.0038	0.4627	2.7213	0.1779	0.3102			0.0473	0.1454	0.0564	0.4492	0.0355	0.0107	0.0781	0.0437	0.1338	0	0	1	
68	3	▁été	0.3829	0.6551	-0.2722	0.7747	0.408	0.0	1.0	0.0	1.0	0.1816	6.0	0.3194	26.0	0.3988	174.0	0.0	0.5469	2.4033	2.8733	2.5979	0.2923	0.0927	0.0495	0.0301			0.043	0.1275	0.0444	0.395	0.0263	0.01	0.0685	0.0432	0.2422	0	0	1	
68	4	▁remo	0.2377	0.5284	-0.2907	1.1525	0.3995	0.4582	1.0	0.4582	1.0	0.4582	2.0	0.467	4.0	0.4108	39.0	0.0	0.0106	0.0209	0.1042	0.7615	0.2087	0.0056	0.0001	0.0002			0.054	0.1246	0.0317	0.4976	0.0318	0.0086	0.028	0.0349	0.1888	0	0	1	
68	5	r	0.9836	0.9202	0.0634	-0.0961	0.0484	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0408	0.2981			0.0156	0.0416	0.009	0.1402	0.014	0.0418	0.0198	0.0421	0.676	0	0	1	
68	6	qué	0.9876	0.9934	-0.0058	0.0084	0.0038	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0006	0.2717			0.0172	0.0388	0.0081	0.1398	0.0157	0.0367	0.0293	0.0297	0.6847	0	0	1	
68	7	.	0.8578	0.8761	-0.0182	0.0303	0.0528	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0317	4.0	-0.0	0.0	0.0	0.0	0.0	0.0003	0.0825	0.1238	0.0001			0.0264	0.0875	0.0347	0.2202	0.024	0.0153	0.0383	0.0446	0.509	0	0	1	
68	8	</s>	0.998	0.0044	0.9936	-7.8394	5.4257	5.4347	1.0	5.4347	1.0	5.4347	1.0	5.4347	1.0	5.4347	1.0	0.0	0.0012	0.0058	0.0222	0.0027	0.0101	0.0	-0.0	-0.0			0.0238	0.1161	0.0693	0.154	0.0221	0.0184	0.0441	0.1182	0.4339	0	0	1	
69	0	fr_XX	1.0	0.0	1.0	-26.7728	18.5574	18.5561	1.0	18.5561	1.0	18.5561	1.0	18.5561	1.0	18.5561	1.0	16.7459	40.4546	43.4019	44.2391	41.9523	47.5062	57.9021														0	0	1	
69	1	▁Elles	0.4175	0.0	0.4175	-27.5519	16.4958	19.9704	1.0	19.9704	1.0	19.3964	2.0	18.2024	7.0	17.2298	38.0	0.0	-0.0	0.0	0.0005	0.8101	4.4987	82.0276					0.0423	0.1042	0.0813	0.4457	0.0384	0.0201	0.0744	0.1936	0.0	0	1	1	
69	2	▁sont	0.9807	0.9775	0.0032	-0.0047	0.0034	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.026	2.6745	5.0154	4.7855	1.199	0.004					0.0346	0.0931	0.0466	0.4177	0.0266	0.0097	0.0516	0.0556	0.2647	0	0	1	
69	3	▁li	0.223	0.1103	0.1126	-1.0149	0.1774	0.0	1.0	0.0467	1.0	0.0847	2.0	0.1165	4.0	0.1648	28.0	0.0	0.2352	3.2743	5.4668	0.6485	0.0072	0.0024					0.0385	0.0827	0.0287	0.5791	0.0242	0.0076	0.0304	0.0271	0.1818	0	0	1	
69	4	sses	0.9996	0.9987	0.0009	-0.0013	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0					0.0223	0.0587	0.0283	0.2746	0.017	0.0314	0.0337	0.0382	0.4958	0	0	1	
69	5	.	0.817	0.834	-0.017	0.0297	0.0708	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0079	2.0	0.0	0.0	0.0	0.0	0.0009	1.4799	0.9437					0.0245	0.0758	0.0442	0.1591	0.0173	0.0157	0.0691	0.1045	0.4898	0	0	1	
69	6	</s>	0.994	0.0251	0.9688	-5.3052	3.6575	3.6754	1.0	3.6754	1.0	3.6754	1.0	3.6754	1.0	3.6754	1.0	0.0	0.0017	0.0039	0.0739	0.0563	0.0026	0.0					0.025	0.0736	0.0507	0.1101	0.0163	0.023	0.0727	0.1462	0.4824	0	0	1	
70	0	fr_XX	1.0	0.0	1.0	-28.4487	19.7191	19.7184	1.0	19.7184	1.0	19.7184	1.0	19.7184	1.0	19.7184	1.0	9.2599	42.651	47.0773	47.9058	50.0988	51.7893	59.843	62.1509	62.8631	73.7273	92.6846										0	0	1	79.0811
70	1	▁À	0.0743	0.0015	0.0728	-5.6077	4.4954	5.2896	1.0	5.4972	2.0	5.4972	2.0	5.1991	4.0	4.8052	15.0	0.0	-0.0	0.0	0.0122	0.5105	0.5154	0.0058	0.0035	0.7573	16.1265	38.2761	0.0405	0.1197	0.0493	0.5579	0.0224	0.0054	0.0255	0.1794	0.0	0	0	1	24.6447
70	2	▁sa	0.1781	0.574	-0.3958	1.6881	0.4502	0.5814	1.0	0.5814	1.0	0.5814	2.0	0.479	3.0	0.4533	5.0	0.0	0.0183	0.0659	0.1264	0.325	0.9374	0.0236	0.0431	0.8847	0.0	0.0001	0.0424	0.1152	0.0408	0.6325	0.0421	0.004	0.016	0.022	0.0851	0	0	1	0.917
70	3	▁disposition	0.9881	0.9944	-0.0063	0.0092	0.0134	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0206	1.741	6.4286	0.0425	0.0419	0.1079	0.0399	0.6317	0.0392	0.0046	0.0145	0.0195	0.1007	0	0	1	0.0337
70	4	,	0.9835	0.9929	-0.0094	0.0138	0.0163	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.0107	3.4266	0.027	0.0	0.0	-0.0	0.0261	0.0692	0.0286	0.2324	0.0176	0.0111	0.0564	0.0629	0.4957	0	0	1	0.0
70	5	▁il	0.957	0.994	-0.037	0.0547	0.0702	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0006	0.0023	0.0796	0.0517	0.0023	0.0002	0.0004	4.8011	0.0031	0.0256	0.0764	0.0422	0.2407	0.0185	0.0162	0.0755	0.0707	0.4341	0	0	1	0.2384
70	6	▁les	0.7656	0.8935	-0.1279	0.2229	0.1354	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0814	6.0	-0.0	0.0	0.0002	0.0024	0.237	0.4705	0.0053	0.0002	0.0001	0.0024	0.0001	0.0314	0.0876	0.0177	0.5752	0.0193	0.0055	0.0427	0.0272	0.1933	0	0	1	3.7288
70	7	▁met	0.5189	0.3359	0.183	-0.6273	0.629	0.5615	1.0	0.5615	1.0	0.5615	1.0	0.6092	3.0	0.6256	18.0	0.0	0.0	0.0003	0.0026	0.0629	0.1372	0.0	0.0	0.0	0.0	0.0	0.0373	0.0808	0.0159	0.5911	0.0218	0.0078	0.0299	0.0185	0.1969	0	0	1	10.4586
70	8	▁en	0.88	0.8497	0.0303	-0.0505	0.0365	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0339	0.881	0.0436	0.0256	0.0568	0.0124	0.4863	0.0144	0.0102	0.0242	0.0304	0.3396	0	0	1	0.0629
70	9	▁position	0.7995	0.7349	0.0646	-0.1215	0.0815	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0443	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.7204	0.0083	0.2629	0.0277	0.0763	0.0115	0.3973	0.0137	0.0077	0.0376	0.0436	0.3846	0	0	1	0.0154
70	10	▁comme	0.5899	0.9068	-0.317	0.6204	1.037	0.0	1.0	0.0	1.0	0.0	1.0	1.0834	2.0	1.0751	4.0	-0.0	-0.0	0.0	0.0	0.0	0.0015	2.2109	1.3783	1.1985	0.982	1.9394	0.0204	0.0562	0.012	0.2191	0.0146	0.0112	0.04	0.0304	0.596	0	0	1	0.0092
70	11	▁si	0.0455	0.7012	-0.6556	3.9443	1.0228	1.0084	1.0	1.0084	1.0	1.0084	1.0	1.0084	1.0	1.0084	1.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0003	0.0132	0.0028	0.243	0.0209	0.0625	0.0093	0.1729	0.0133	0.0122	0.094	0.0283	0.5867	0	0	1	0.0093
70	12	▁elles	0.276	0.9972	-0.7212	1.8532	6.079	6.2864	1.0	6.2864	1.0	6.2864	1.0	6.2864	2.0	6.1399	3.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0108	6.0557	28.5795	0.0236	0.0747	0.0086	0.1466	0.0162	0.0209	0.1021	0.0345	0.5727	0	1	1	15.6782
70	13	▁pri	0.9945	0.9893	0.0052	-0.0075	0.0038	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0076	0.8391	2.193	0.0029	0.0	0.0	0.0	0.008	0.0301	0.0726	0.0117	0.2603	0.0215	0.0111	0.0588	0.0482	0.4856	0	0	1	2.4003
70	14	aient	0.9914	0.9949	-0.0035	0.0051	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0001	0.0709	0.0719	0.0	0.0162	0.0396	0.0073	0.1446	0.0111	0.0129	0.0302	0.0316	0.7066	0	0	1	0.0
70	15	.	0.9934	0.9965	-0.0031	0.0045	0.0018	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0032	0.0042	0.0934	0.1282	0.0824	0.0	-0.0	0.0	0.0	0.0298	0.0858	0.0248	0.1343	0.0204	0.0234	0.0493	0.0591	0.573	0	0	1	0.0
70	16	</s>	0.9964	0.9363	0.0601	-0.0898	0.0593	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0099	0.4402	0.3111	0.0004	0.0	0.0	-0.0	-0.0	-0.0	0.0238	0.0732	0.0541	0.0966	0.0157	0.0182	0.0426	0.1316	0.5444	0	0	1	0.0
71	0	fr_XX	1.0	0.0	1.0	-23.1958	16.0781	16.0692	1.0	16.0692	1.0	16.0692	1.0	16.0692	1.0	16.0692	1.0	9.249	41.4148	43.3071	43.3481	44.7862	48.1248	54.8701	58.8334	54.5117	61.7747	75.8336										0	0	1	63.6973
71	1	▁Je	0.7563	0.0092	0.7471	-6.3543	4.0904	4.5923	1.0	4.5923	1.0	4.5923	1.0	4.5923	1.0	4.3728	2.0	0.0	-0.0	0.0	0.0319	0.6557	2.368	0.0464	0.0026	0.0751	9.1381	35.5347	0.0449	0.1351	0.0763	0.2425	0.0261	0.0282	0.1439	0.3031	0.0	0	0	1	26.6843
71	2	▁veux	0.9258	0.8674	0.0584	-0.0941	0.0702	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0248	1.0	0.0001	0.0045	0.0109	0.0076	0.0452	6.126	0.1414	0.0007	0.0001	0.6907	0.7085	0.043	0.1381	0.0518	0.2546	0.0242	0.0277	0.1596	0.1019	0.1991	0	0	1	0.0
71	3	▁leur	0.5848	0.7146	-0.1298	0.2892	0.0713	0.0	1.0	0.0	1.0	0.0	1.0	0.0407	2.0	0.0458	3.0	0.0001	0.696	1.5502	2.5702	2.4036	1.2916	0.0538	0.01	0.0074	0.5533	0.2569	0.0467	0.1093	0.029	0.4809	0.0254	0.0087	0.0398	0.0379	0.2224	0	0	1	0.0
71	4	▁info	0.9004	0.8597	0.0407	-0.0667	0.0128	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0032	1.0	0.0	0.0	0.0002	0.0053	0.132	3.5293	0.0069	0.001	0.0001	0.0005	5.4117	0.0398	0.0682	0.0203	0.4854	0.0172	0.0078	0.0252	0.0229	0.3132	0	0	1	0.0
71	5	,	0.6961	0.3242	0.3719	-1.1022	0.3291	0.3528	1.0	0.3528	1.0	0.3528	1.0	0.3528	2.0	0.3528	2.0	0.0	0.0	0.0	0.0	0.0001	0.0714	0.1554	1.208	0.0393	0.0001	0.001	0.0279	0.0788	0.0703	0.2238	0.0219	0.0111	0.0438	0.0479	0.4746	0	0	1	1.4719
71	6	▁elles	0.1218	0.7505	-0.6287	2.6237	1.386	1.436	1.0	1.436	1.0	1.436	1.0	1.436	2.0	1.4462	5.0	0.0	0.0003	0.0001	0.0036	0.0873	0.0209	0.0017	0.0018	0.0105	6.8564	6.9853	0.0279	0.1342	0.025	0.1641	0.0174	0.015	0.258	0.0411	0.3173	0	1	1	7.5828
71	7	▁me	0.9716	0.8974	0.0742	-0.1147	0.053	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0334	1.0	0.0	0.0	0.0002	0.1777	2.5602	1.3483	0.017	0.0009	0.0476	6.7598	0.0089	0.0351	0.0844	0.0224	0.2878	0.0235	0.0109	0.0859	0.0305	0.4195	0	0	1	-0.0
71	8	▁la	0.6713	0.6994	-0.0282	0.0593	0.0957	0.0	1.0	0.0	1.0	0.0	1.0	0.005	2.0	0.036	3.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0044	1.9055	0.1492	3.9823	0.772	0.0303	0.0696	0.0158	0.2646	0.0202	0.0097	0.0273	0.0262	0.5363	0	0	1	2.1147
71	9	▁donne	0.9316	0.9798	-0.0482	0.0727	0.078	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0002	0.0019	0.0053	0.0198	0.6951	0.0057	0.0018	0.0372	0.0373	0.0781	0.0152	0.2891	0.0245	0.0103	0.043	0.0217	0.4809	0	0	1	0.0
71	10	nt	0.995	0.9783	0.0167	-0.0245	0.0172	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0005	0.0015	0.1176	1.4735	0.3378	0.0001	0.0	0.0	0.0174	0.0409	0.01	0.1606	0.0121	0.0136	0.03	0.0346	0.6807	0	0	1	-0.0
71	11	▁tout	0.5892	0.5955	-0.0062	0.0152	0.2788	0.0	1.0	0.0	1.0	0.0	1.0	0.1254	2.0	0.2554	9.0	-0.0	-0.0	0.0	0.0	0.0001	0.0558	0.6682	3.4822	0.3669	4.3734	6.2408	0.0359	0.0846	0.0167	0.3781	0.0225	0.0113	0.0235	0.0246	0.4029	0	0	1	0.0766
71	12	▁droit	0.9948	0.678	0.3169	-0.5532	0.3625	0.0	1.0	0.0	1.0	0.0	1.0	0.1895	1.0	0.3029	1.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0004	0.0444	2.8667	4.9179	0.033	0.0819	0.0126	0.3773	0.0245	0.0106	0.014	0.0173	0.4288	0	0	1	0.4971
71	13	.	0.9915	0.9858	0.0057	-0.0083	0.0053	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	0.0	0.0	0.2375	0.1625	0.0254	0.0001	0.0	0.0	0.0214	0.0601	0.0207	0.1392	0.0166	0.0168	0.0793	0.0494	0.5965	0	0	1	0.0001
71	14	</s>	0.9903	0.071	0.9194	-3.803	2.6008	2.606	1.0	2.606	1.0	2.606	1.0	2.606	1.0	2.606	1.0	0.0	0.0013	0.0042	0.2797	0.7073	0.0149	0.0	0.0	-0.0	0.0	5.3926	0.021	0.0557	0.045	0.0767	0.014	0.0174	0.0799	0.1568	0.5336	0	0	1	21.7093
72	0	fr_XX	1.0	0.0	1.0	-26.9791	18.7004	18.6996	1.0	18.6996	1.0	18.6996	1.0	18.6996	1.0	18.6996	1.0	9.2374	41.1955	45.0858	46.6858	48.7152	49.9109	56.0008	59.6162	61.0979	73.2663	92.1674										0	0	1	78.4818
72	1	▁Peut	0.1507	0.0021	0.1485	-6.1438	4.9872	7.5011	1.0	7.5011	1.0	6.5144	2.0	5.4645	4.0	5.2748	8.0	0.0	-0.0	0.0	0.0031	0.0523	0.4645	1.0643	5.399	7.5636	28.2054	39.2806	0.0287	0.1481	0.0937	0.3454	0.0224	0.0272	0.0671	0.2673	0.0	0	0	1	10.7925
72	2	-	0.9345	0.9494	-0.0149	0.0228	0.016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0099	0.0487	0.0073	0.0179	0.032	0.1055	6.921	0.2039	0.2792	0.0213	0.0186	0.0714	0.0317	0.1497	0.0118	0.0198	0.0729	0.0845	0.5396	0	0	1	0.0027
72	3	être	0.9804	0.9871	-0.0068	0.0099	0.0082	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0187	3.171	0.1091	0.0	0.0	0.0194	0.074	0.0209	0.1065	0.0121	0.0186	0.0938	0.0635	0.5911	0	0	1	1.061
72	4	▁qu	0.9643	0.9569	0.0074	-0.0112	0.0082	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0003	0.0016	0.0119	0.8595	1.137	1.2386	3.3253	0.0491	0.0004	0.0263	0.0915	0.0383	0.2072	0.0248	0.0205	0.1084	0.0732	0.4098	0	0	1	0.0156
72	5	'	0.9962	0.9988	-0.0026	0.0038	0.0028	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.0004	0.3712	0.0002	0.0	0.0	0.0	0.0215	0.1027	0.0259	0.1213	0.0141	0.0257	0.0922	0.0831	0.5136	0	0	1	0.0069
72	6	elle	0.1383	0.8857	-0.7474	2.6785	1.5018	1.5064	1.0	1.5064	1.0	1.5064	1.0	1.5064	1.0	1.5064	2.0	0.0	0.0	0.0	0.0001	0.001	0.0113	0.0467	0.1429	0.053	0.0004	3.8581	0.0272	0.1019	0.0363	0.1906	0.0258	0.024	0.1237	0.077	0.3935	0	1	1	10.7139
72	7	▁a	0.4908	0.5976	-0.1068	0.2841	0.0775	0.0	1.0	0.0	1.0	0.0037	2.0	0.0037	2.0	0.0437	7.0	-0.0	0.0	0.0008	0.519	4.4004	0.4356	0.0006	0.0001	0.0001	0.0281	0.0075	0.03	0.0991	0.0327	0.3163	0.0259	0.0168	0.0808	0.0431	0.3551	0	0	1	0.0
