src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
If it's there, the lights might scare it out of hiding.	 Si elle est là, les lumières pourraient la faire fuir.	Lincoln, do you copy? Hello? Peter, it's me. Yeah, yeah, yeah. Turn on the lights. The creature is nocturnal.<brk> If it's there, the lights might scare it out of hiding.	 Lincoln, est-ce que vous copiez? Allo? Peter, c'est moi. Ouais, ouais, ouais. Allume les lumières. La créature est nocturne.<brk>	If <p>it</p>'s there, the lights might scare it out of hiding.	Si elle est là, les lumières pourraient la faire sortir de sa cachette.	Si <p>elle</p> est là, les lumières pourraient la faire sortir de sa cachette.
they chart the same course, invade the same cells, wreak the same havoc.	 elles tracent le même chemin, envahissent les mêmes cellules, font le même ravage.	How about I let you think about it? I don't need to. I want at least a chance to see my grandson graduate. Like you said... it's big. In medicine, we predict outcomes largely based on precedent because diseases tend to be unoriginal;<brk> they chart the same course, invade the same cells, wreak the same havoc.	 Et si je vous laissais y penser? Je n'en ai pas besoin. Je veux au moins une chance de voir mon petit-fils diplômé. Comme tu l'as dit... c'est grand. En médecine, nous prédisons des résultats largement basés sur des précédents parce que les maladies ont tendance à être peu originales ;<brk>	<p>they</p> chart the same course, invade the same cells, wreak the same havoc.	Elles prennent le même chemin, envahissent les mêmes cellules, sèment le même chaos.	<p>Elles</p> prennent le même chemin, envahissent les mêmes cellules, sèment le même chaos.
They were exactly where her source had said they would be.	 Elles étaient exactement là où sa source avait dit qu'elles seraient.	What kind of mood was she in? I mean, she looked worried or something? No, she was... just Anne-Marie, you know? A little awkward, a lot efficient. Her information on the trafficked women was very good.<brk> They were exactly where her source had said they would be.	 Dans quel genre d'humeur était-elle? Elle avait l'air inquiète ou quoi? Non, c'était juste Anne-Marie, tu sais? Un peu maladroite, beaucoup efficace. Ses informations sur les femmes victimes de la traite étaient très bonnes.<brk>	<p>They</p> were exactly where her source had said they would be.	Elles se trouvaient exactement là où sa source avait dit qu'elles seraient.	<p>Elles</p> se trouvaient exactement là où sa source avait dit qu'elles seraient.
No-one worked without a record deal in those days, so they had a lot of power.	 Personne n'a travaillé sans accord de disques à l'époque, donc elles avaient beaucoup de pouvoir.	I would need to do a number of vocal exercises before I attempted that. I think the lyrics so much sum up the recording business. Rock 'n' roll, man. # You're gonna go far. # The record companies were... they were all-powerful, in a way.<brk> No-one worked without a record deal in those days, so they had a lot of power.	 Je devrais faire un certain nombre d'exercices de chant avant de tenter ça. Je pense que les paroles résument tellement l'industrie de l'enregistrement. Rock 'n' roll, man. <unk> Tu vas aller loin. <unk> Les maisons de disques étaient... elles étaient toutes puissantes, dans un sens.<brk>	No-one worked without a record deal in those days, so <p>they</p> had a lot of power.	Personne ne travaillait sans contrat, à l'époque. Elles étaient très puissantes.	Personne ne travaillait sans contrat, à l'époque. <p>Elles</p> étaient très puissantes.
Yeah, it was black, a woman driver.	 Ouais, il était noir, une femme qui conduisait.	Why, what happened? Well, I take my son to family time while my wife does yoga, but last week, when I walked Evan back, she noticed a truck driving behind us. Like following you? Yeah. You remember what the truck looked like?<brk> Yeah, it was black, a woman driver.	 Qu'est-ce qui s'est passé? Eh bien, j'emmène mon fils en famille pendant que ma femme fait du yoga, mais la semaine dernière, quand j'ai marché avec Evan, elle a remarqué un camion derrière nous. Comme vous suivre? Ouais. Vous vous souvenez à quoi ressemblait le camion?<brk>	Yeah, <p>it</p> was black, a woman driver.	Oui, il était noir, une femme au volant.	Oui, <p>il</p> était noir, une femme au volant.
What if I lift the couch and it starts flipping around?	 Et si je soulève le canapé et qu'il commence à se retourner?	Did you call an ambulance? You have to come over. It went under the couch. I can't even look. What if it's still alive?<brk> What if I lift the couch and it starts flipping around?	 Tu as appelé une ambulance? Tu dois venir. Elle est passée sous le canapé. Je ne peux même pas regarder. Et si elle est encore vivante?<brk>	What if I lift the couch and <p>it</p> starts flipping around?	Et si je soulève le canapé et il panique dans tous les sens?	Et si je soulève le canapé et <p>il</p> panique dans tous les sens?
It kills her, as it killed her noble kinsman.	 Il la tue, comme il a tué son noble parent.	"Say quick: Does she now think I am a murderer? She weeps and weeps. And lies upon her bed, and... and then jumps up and cries out, ""Tybalt,"" and then, ""Romeo."" My name was fatal to her from the start.<brk> It kills her, as it killed her noble kinsman."	" Elle me prend pour un meurtrier? Elle pleure et pleure. Et elle s'allonge sur son lit, et... puis elle saute et crie, ""Tybalt"", et puis, ""Roméo"". Mon nom lui était fatal depuis le début.<brk>"	<p>It</p> kills her, as it killed her noble kinsman.	Il la tue, comme il a tué son noble parent.	<p>Il</p> la tue, comme il a tué son noble parent.
What does it say?	 Qu'est-ce qu'il dit?	Jordy just told me Maggie Kester is one of them. She's lying. Maggie's one of them. Maggie, you're getting a message.<brk> What does it say?	 Jordy vient de me dire que Maggie Kester est l'une d'entre elles. Elle ment. Maggie est l'une d'entre elles. Maggie, tu reçois un message.<brk>	What does <p>it</p> say?	Qu'est-ce qu'il dit?	Qu'est-ce qu'<p>il</p> dit?
In my experience, it wouldn't.	 D'après mon expérience, il ne le ferait pas.	- It's Pennsylvania. What I can't tell you is what kind of animal left Lisa Willoughby here or what direction it came from. Of course, there's been nearly a week for the tracks to degrade, but... we're still talking about an animal of sufficient size to drag a 60-pound load an unknown distance. And that... officers... is very weird. In your experience, why would an animal do that?<brk> In my experience, it wouldn't.	 - C'est la Pennsylvanie. Ce que je ne peux pas vous dire, c'est quel genre d'animal a quitté Lisa Willoughby ici ou dans quelle direction il vient. Bien sûr, il y a presque une semaine que les chenilles se dégradent, mais... on parle encore d'un animal de taille suffisante pour traîner une charge de 40 kg à une distance inconnue. Et que... les officiers... est très bizarre. D'après votre expérience, pourquoi un animal ferait-il ça?<brk>	In my experience, <p>it</p> wouldn't.	Celons moi, il ne voudrait pas.	Celons moi, <p>il</p> ne voudrait pas.
We're looking at where they cross.	 Nous regardons où elles se croisent.	Millie? Lipstick. Lucy, can you mark them up? Each journey, please. Now, we're not looking at the lines.<brk> We're looking at where they cross.	 Millie? Du rouge à lèvres. Lucy, pouvez-vous les marquer? Chaque voyage, s'il vous plaît. Maintenant, nous ne regardons pas les lignes.<brk>	We're looking at where <p>they</p> cross.	Mais où elles se croisent.	Mais où <p>elles</p> se croisent.
And then they ride off into the sunset with someone... ..slightly less handsome than ourselves.	 Et puis elles partent au coucher du soleil avec quelqu'un... légèrement moins beau que nous.	How's your night? Yeah, pretty... Pretty shit. Just found out me best mate's been having sex with... probably the only girl I've ever really loved. Women don't know what they do to us.<brk> And then they ride off into the sunset with someone... ..slightly less handsome than ourselves.	 Comment va ta nuit? Ouais, jolie... Merde. Je viens de découvrir que j'ai couché avec... probablement la seule fille que j'ai jamais vraiment aimée. Les femmes ne savent pas ce qu'elles nous font.<brk>	And then <p>they</p> ride off into the sunset with someone... ..slightly less handsome than ourselves.	Et puis elles partent au coucher du soleil avec quelqu'un légèrement moins beau que nous.	Et puis <p>elles</p> partent au coucher du soleil avec quelqu'un légèrement moins beau que nous.
And they like Bea.	 Et elles aiment Bea.	Miss Davidson, we know the rules are there for a reason. But it doesn't mean they're always right. Like the wet cells. You fixed that. Now, all the women are cut up about what happened to Debbie.<brk> And they like Bea.	 Mlle Davidson, nous savons que les règles sont là pour une bonne raison. Mais ça ne veut pas dire qu'elles ont toujours raison. Comme les cellules humides. Vous avez arrangé ça. Maintenant, toutes les femmes sont déconcertées par ce qui est arrivé à Debbie.<brk>	And <p>they</p> like Bea.	Et elles aiment Bea.	Et <p>elles</p> aiment Bea.
Whenever you say it, they start controlling you.	 Quand vous le dites, elles commencent à vous contrôler.	It's spacious, safe, gives good mileage.. ...and it's a practical car. Yeah, practical. Beautiful. That's the favorite word of the girls.<brk> Whenever you say it, they start controlling you.	 Il est spacieux, sûr, permet une bonne distance....et c'est une voiture pratique. Oui, pratique. Beau. C'est le mot favori des filles.<brk>	Whenever you say it, <p>they</p> start controlling you.	Elles entendent ce mot et elles se mettent à te contrôler.	<p>Elles</p> entendent ce mot et elles se mettent à te contrôler.
And it seats six, so they extended the invitation to all of hankmed.	 Et il peut accueillir six personnes, alors ils ont étendu l'invitation à tous les hankted.	Until she found her new boyfriend Marcello. Can you believe it? My mother has a boyfriend. And he's insisting that I leave today to spend a long weekend with them at his villa in Tuscany. He sent his jet.<brk> And it seats six, so they extended the invitation to all of hankmed.	 Jusqu'à ce qu'elle trouve son nouveau petit ami, Marcello. Tu le crois? Ma mère a un petit ami. Et il insiste pour que je parte aujourd'hui pour passer un long week-end avec eux dans sa villa en Toscane. Il a envoyé son jet.<brk>	And <p>it</p> seats six, so they extended the invitation to all of hankmed.	et il a six places donc ils ont étendu leur invitation à tout Hankmed.	et <p>il</p> a six places donc ils ont étendu leur invitation à tout Hankmed.
From where was it obtained, may I ask?	 D'où elle provient, puis-je demander?	He was electrocuted. Oui, bien sur. Regarde. The table is clamped to the floor, so the current passes through it. It is, en effet, the killing machine most elaborate.<brk> From where was it obtained, may I ask?	 Il a été électrocuté. Oui, bien sur. Regardez. La table est serrée au sol, donc le courant passe à travers. Elle est, en effet, la machine à tuer la plus élaborée.<brk>	From where was <p>it</p> obtained, may I ask?	Puis-je savoir d'où elle provient ?	Puis-je savoir d'où <p>elle</p> provient ?
Ladies and gentlemen, it appears they have Otis.	 Mesdames et messieurs, il semble qu'elles ont Otis.	It's Coach Mclntire. Ladies and gentlemen, welcome to the 2012 - Women's Gymnastics Trials. Please welcome our special guests, and fellow Olympians, the United States 2012 Men's Gymnastics Team, the US Women's Volleyball Team, the US BMX Cycling Team, the US Men's Wrestling Team, the US Men's and Women's Rifle Shooting Team, the US Men's Water Polo Team, the US Women's Swimming Team, and the reason we're here today, the candidates for the United States 2012 Women's Gymnastics Team. - - And would you look at that.<brk> Ladies and gentlemen, it appears they have Otis.	 C'est Coach McIntire. Mesdames et messieurs, bienvenue aux essais de gymnastique féminine de 2012. Veuillez souhaiter la bienvenue à nos invités spéciaux, ainsi qu'aux collègues olympiques, l'équipe masculine de gymnastique masculine des États-Unis de 2012, l'équipe de volleyball féminin des États-Unis, l'équipe américaine de BMX Cyclisme, l'équipe américaine de lutte masculine, l'équipe américaine de tir à l'arc, l'équipe masculine de Polo, l'équipe américaine de natation, et la raison pour laquelle nous sommes ici aujourd'hui, les candidates pour l'équipe masculine de gymnastique masculine des États-Unis de 2012. - Et jetez un œil.<brk>	Ladies and gentlemen, it appears <p>they</p> have Otis.	Mesdames et Messieurs, il semblerait qu'elles aient amené Otis.	Mesdames et Messieurs, il semblerait qu'<p>elles</p> aient amené Otis.
