src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
Were they in each others' arms?	 Elles étaient dans les bras les unes des autres?	"Let's see what this is about. ""Silver rush... grubstakes..."" Mikey, I don't mean to alarm you, but-- I know, I know. Eh? Two women died in the house.<brk> Were they in each others' arms?"	" Voyons de quoi il s'agit. ""Silver rush... grubstakes..."" Mikey, je ne veux pas vous alarmer, mais... Je sais, je sais. Hein? Deux femmes sont mortes dans la maison.<brk>"	Were <p>they</p> in each others' arms?	Elles étaient dans les bras l'une de l'autre ?	<p>Elles</p> étaient dans les bras l'une de l'autre ?
Well, let's hope they're just shy, not dead, too.	 Eh bien, espérons qu'elles soient juste timides, pas mortes aussi.	What do we know? 11 women have come forward to report they were snipped by this guy. Including the dead girl? Yeah. I got my guys doing welfare checks on the other ten. But we need to assume that there are more women out there that didn't report it.<brk> Well, let's hope they're just shy, not dead, too.	 Qu'est-ce qu'on sait? 11 femmes se sont montrées pour signaler qu'elles ont été tuées par ce type. Y compris la fille morte? Oui. J'ai demandé à mes gars de vérifier l'aide sociale des 10 autres. Mais nous devons supposer qu'il y a plus de femmes qui ne l'ont pas signalé.<brk>	Well, let's hope <p>they</p>'re just shy, not dead, too.	Eh bien, espérons qu'elles sont timides, et pas mortes elles-aussi.	Eh bien, espérons qu'<p>elles</p> sont timides, et pas mortes elles-aussi.
I guess they heard that George Tucker is back on the market.	 Je suppose qu'elles ont entendu que George Tucker est de retour sur le marché.	Last week, I had my yearly tax seminar. It's usually only attended by Dash and Sergeant Jeffries and Shula. Standing room only. All single women. Well,<brk> I guess they heard that George Tucker is back on the market.	 La semaine dernière, j'ai eu mon séminaire annuel sur les impôts. Il n'y a généralement que Dash et le sergent Jeffries et Shula. Dans la salle debout. Toutes les femmes célibataires. Eh bien,<brk>	I guess <p>they</p> heard that George Tucker is back on the market.	Je suppose qu'elles ont apprient que George Tucker est de retour sur le marché.	Je suppose qu'<p>elles</p> ont apprient que George Tucker est de retour sur le marché.
Just, they're like the human version of pleated pants.	 Seulement, ils sont comme la version humaine du pantalon plissé.	- Yes, my... Oh, I have a bubbe. - Uh, my bubbe is in a home. - Yeah. Old people freak me out. With their hands and their legs.<brk> Just, they're like the human version of pleated pants.	 - Oui, mon... Oh, j'ai un bébé. - Euh, mon bébé est dans une maison. - Ouais. Les vieux me font peur. Avec leurs mains et leurs jambes.<brk>	Just, <p>they</p>'re like the human version of pleated pants.	Elles ont l'air d'être des versions humaines de plantes en pot.	<p>Elles</p> ont l'air d'être des versions humaines de plantes en pot.
they were all-powerful, in a way.	 elles étaient toutes puissantes, dans un sens.	It's high. I would need to do a number of vocal exercises before I attempted that. I think the lyrics so much sum up the recording business. Rock 'n' roll, man. # You're gonna go far. # The record companies were...<brk> they were all-powerful, in a way.	 C'est très haut. J'aurais besoin de faire un certain nombre d'exercices vocaux avant de tenter ça. Je pense que les paroles résument tellement le commerce de l'enregistrement. Rock 'n' roll, mec. # Tu vas aller loin. # Les sociétés de disques étaient...<brk>	<p>they</p> were all-powerful, in a way.	Elles étaient toutes-puissantes.	<p>Elles</p> étaient toutes-puissantes.
Well, if it wasn't, it is now!	 Si elle ne l'était pas, elle l'est maintenant!	Is it a tandem Speedo for two men? Eh, even this is too loose. Mark, hop in here! Did they get this on sale? Was this the floor model?<brk> Well, if it wasn't, it is now!	 Est-ce un speedo en tandem pour deux hommes? Même ça, c'est trop lâche. Mark, viens ici! Ils l'ont acheté? C'était la maquette du plancher?<brk>	Well, if <p>it</p> wasn't, it is now!	S'il ne l'était pas, maintenant il l'est.	S'<p>il</p> ne l'était pas, maintenant il l'est.
They're small, they're rubbery, and they got no flavor.	 Elles sont petites, elles sont élastiques, et elles n'ont pas de goût.	All right, first of all, cross your legs. Okay, second of all, I don't know how Excuse me, brotha. you managed this, but I am not signing for this food. You tell 'em, sister. Bruddah, you call these jumbo shrimp?<brk> They're small, they're rubbery, and they got no flavor.	 Très bien, d'abord, croisez vos jambes. Ok, d'abord, je ne sais pas comment m'excuser, bordel. Vous avez réussi, mais je ne signe pas pour cette nourriture. Vous leur dites, ma soeur. Bruddah, vous appelez ces crevettes jumbo?<brk>	<p>They</p>'re small, they're rubbery, and they got no flavor.	Elles sont petites, elles sont caoutchouteuses, et elles n'ont pas de gout.	<p>Elles</p> sont petites, elles sont caoutchouteuses, et elles n'ont pas de gout.
If it's there, the lights might scare it out of hiding.	 Si elle est là, les lumières pourraient l'effrayer de se cacher.	Lincoln, do you copy? Hello? Peter, it's me. Yeah, yeah, yeah. Turn on the lights. The creature is nocturnal.<brk> If it's there, the lights might scare it out of hiding.	 Lincoln, tu me recopies? Salut? Peter, c'est moi. Ouais, ouais, ouais. Allumez les lumières. La créature est nocturne.<brk>	If <p>it</p>'s there, the lights might scare it out of hiding.	Si elle est là, les lumières pourraient la faire sortir de sa cachette.	Si <p>elle</p> est là, les lumières pourraient la faire sortir de sa cachette.
they chart the same course, invade the same cells, wreak the same havoc.	 elles suivent la même voie, envahissent les mêmes cellules, se déchirent le même chaos.	How about I let you think about it? I don't need to. I want at least a chance to see my grandson graduate. Like you said... it's big. In medicine, we predict outcomes largely based on precedent because diseases tend to be unoriginal;<brk> they chart the same course, invade the same cells, wreak the same havoc.	 Et si je vous laissait y réfléchir? Je n'en ai pas besoin. Je veux au moins une chance de voir mon petit-fils diplômé. Comme vous l'avez dit... c'est énorme. En médecine, nous prédisons des résultats largement basés sur des précédents parce que les maladies ont tendance à ne pas être originales ;<brk>	<p>they</p> chart the same course, invade the same cells, wreak the same havoc.	Elles prennent le même chemin, envahissent les mêmes cellules, sèment le même chaos.	<p>Elles</p> prennent le même chemin, envahissent les mêmes cellules, sèment le même chaos.
They were exactly where her source had said they would be.	 Elles étaient exactement là où sa source avait dit qu'elles seraient.	What kind of mood was she in? I mean, she looked worried or something? No, she was... just Anne-Marie, you know? A little awkward, a lot efficient. Her information on the trafficked women was very good.<brk> They were exactly where her source had said they would be.	 Dans quel état d'esprit était-elle? Elle avait l'air inquiète? Non, elle était... juste Anne-Marie, vous savez? Un peu bizarre, très efficace. Ses informations sur les femmes vendues étaient très bonnes.<brk>	<p>They</p> were exactly where her source had said they would be.	Elles se trouvaient exactement là où sa source avait dit qu'elles seraient.	<p>Elles</p> se trouvaient exactement là où sa source avait dit qu'elles seraient.
No-one worked without a record deal in those days, so they had a lot of power.	 Personne n'a travaillé sans un contrat de disque à l'époque, alors elles avaient beaucoup de pouvoir.	I would need to do a number of vocal exercises before I attempted that. I think the lyrics so much sum up the recording business. Rock 'n' roll, man. # You're gonna go far. # The record companies were... they were all-powerful, in a way.<brk> No-one worked without a record deal in those days, so they had a lot of power.	 J'aurais besoin de faire un certain nombre d'exercices vocaux avant de tenter ça. Je pense que les paroles résument tellement le commerce de l'enregistrement. Rock 'n' roll, mec. # Tu vas aller loin. # Les sociétés de disques étaient... elles étaient toutes puissantes, dans un sens.<brk>	No-one worked without a record deal in those days, so <p>they</p> had a lot of power.	Personne ne travaillait sans contrat, à l'époque. Elles étaient très puissantes.	Personne ne travaillait sans contrat, à l'époque. <p>Elles</p> étaient très puissantes.
Yeah, it was black, a woman driver.	 Ouais, il était noir, une femme conducteur.	Why, what happened? Well, I take my son to family time while my wife does yoga, but last week, when I walked Evan back, she noticed a truck driving behind us. Like following you? Yeah. You remember what the truck looked like?<brk> Yeah, it was black, a woman driver.	 Pourquoi, que s'est-il passé? Eh bien, j'emmène mon fils en famille pendant que ma femme fait du yoga, mais la semaine dernière, quand j'ai ramené Evan, elle a remarqué un camion derrière nous. Comme vous suivre? Ouais. Vous vous rappelez de quoi le camion ressemblait?<brk>	Yeah, <p>it</p> was black, a woman driver.	Oui, il était noir, une femme au volant.	Oui, <p>il</p> était noir, une femme au volant.
What if I lift the couch and it starts flipping around?	 Et si je soulève le canapé et qu'il se met à tourner?	Did you call an ambulance? You have to come over. It went under the couch. I can't even look. What if it's still alive?<brk> What if I lift the couch and it starts flipping around?	 Tu as appelé une ambulance? Tu dois venir. Elle est passée sous le canapé. Je ne peux même pas regarder. Et si elle est toujours en vie?<brk>	What if I lift the couch and <p>it</p> starts flipping around?	Et si je soulève le canapé et il panique dans tous les sens?	Et si je soulève le canapé et <p>il</p> panique dans tous les sens?
It kills her, as it killed her noble kinsman.	 Il la tue, comme il a tué son noble parent.	"Say quick: Does she now think I am a murderer? She weeps and weeps. And lies upon her bed, and... and then jumps up and cries out, ""Tybalt,"" and then, ""Romeo."" My name was fatal to her from the start.<brk> It kills her, as it killed her noble kinsman."	" Dites vite: Est-ce qu'elle pense que je suis un meurtrier? Elle pleure et pleure. Et s'allonge sur son lit, et... et puis saute et pleure, ""Tybalt"", et puis, ""Roméo."" Mon nom était fatal pour elle depuis le début.<brk>"	<p>It</p> kills her, as it killed her noble kinsman.	Il la tue, comme il a tué son noble parent.	<p>Il</p> la tue, comme il a tué son noble parent.
What does it say?	 Qu'est-ce qu'il dit?	Jordy just told me Maggie Kester is one of them. She's lying. Maggie's one of them. Maggie, you're getting a message.<brk> What does it say?	 Jordy m'a dit que Maggie Kester était l'une d'elles. Elle mentait. Maggie est l'une d'elles. Maggie, tu reçois un message.<brk>	What does <p>it</p> say?	Qu'est-ce qu'il dit?	Qu'est-ce qu'<p>il</p> dit?
In my experience, it wouldn't.	 D'après mon expérience, il ne le ferait pas.	- It's Pennsylvania. What I can't tell you is what kind of animal left Lisa Willoughby here or what direction it came from. Of course, there's been nearly a week for the tracks to degrade, but... we're still talking about an animal of sufficient size to drag a 60-pound load an unknown distance. And that... officers... is very weird. In your experience, why would an animal do that?<brk> In my experience, it wouldn't.	 - C'est en Pennsylvanie. Ce que je ne peux pas vous dire, c'est de quel type d'animal est partie Lisa Willoughby ici ou de quelle direction elle vient. Bien sûr, il y a eu presque une semaine pour que les traces se dégradent, mais... nous parlons encore d'un animal de taille suffisante pour traîner une charge de 2 tonnes et une distance inconnue. Et que... les officiers... sont très bizarres. D'après votre expérience, pourquoi un animal ferait-il ça?<brk>	In my experience, <p>it</p> wouldn't.	Celons moi, il ne voudrait pas.	Celons moi, <p>il</p> ne voudrait pas.
