src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
Now, in addition, they dated a cross section of these six men in common.	En plus, elles dataient d'un échantillon représentatif de ces six hommes en commun.	In the past three months, two women in their late 20s were killed. Both of these women were strangled, their bodies both found in a dense wooded area. However, we were unable to find any other evidence which connected these two women. Until we found this. Both of these women had profiles<brk> Now, in addition, they dated a cross section of these six men in common.		Now, in addition, <p>they</p> dated a cross section of these six men in common.	Maintenant, en plus de cela, elles ont eu des rendez vous avec six hommes en commun.	Maintenant, en plus de cela, <p>elles</p> ont eu des rendez vous avec six hommes en commun.
Yeah, did it even have a punch line?	Elle avait même une chute?	Oh, my god. That was so dull. It was... boring. You did... you did warn me, but, I mean... that joke... what was that joke? The proctologist and the flowers.<brk> Yeah, did it even have a punch line?		Yeah, did <p>it</p> even have a punch line?	Oui, est-ce qu'elle avait une chute au moins ?	Oui, est-ce qu'<p>elle</p> avait une chute au moins ?
He stirred the nest and they've come to sting him rather more than perhaps he expected.	Il a agité le nid et ils sont venus le piquer plutôt que ce qu'il pensait.	This Dinner for Free Speech was in fact dinner for Julian's sex offense defense fund. No one knows now whether money given to WikiLeaks is going to Julian or elsewhere. Julian's legal troubles made him more famous than ever, but they also intensified his differences with his former media partners. They defended his right to publish but began to turn on Assange himself. I've been close enough to see the wasps around the jam here.<brk> He stirred the nest and they've come to sting him rather more than perhaps he expected.		He stirred the nest and <p>they</p>'ve come to sting him rather more than perhaps he expected.	Il avait dérangé leur nid, et elles venaient le piquer plus qu'il n'avait prévu.	Il avait dérangé leur nid, et <p>elles</p> venaient le piquer plus qu'il n'avait prévu.
It was called the estate, and it burned down.	Elle s'appelait le domaine et elle a brûlé.	Jakes put him on a boat. He's probably on another continent by now. You're not gonna find Briggs on any map. I'm trying to find him up here. Did you know that there was another house before this?<brk> It was called the estate, and it burned down.		<p>It</p> was called the estate, and it burned down.	Elle s'appelait l'Estate, elle a brûlé.	<p>Elle</p> s'appelait l'Estate, elle a brûlé.
And it's powerless without you.	Et il est impuissant sans toi.	The prophecy is coming true. And we have less time than I thought. That demon that was in you, it wants you. But not like before. I think it loves you.<brk> And it's powerless without you.		And <p>it</p>'s powerless without you.	Et il est impuissant sans toi.	Et <p>il</p> est impuissant sans toi.
But it's a bit too high.	Mais elle est un peu trop haute.	Thierry ! If I don't look, how can I see it ? You should see it in your mind. Actually. Above you there's a handle. A large metallic handle that you could grasp. You could even hang from it.<brk> But it's a bit too high.		But <p>it</p>'s a bit too high.	Mais elle est un peu trop haute.	Mais <p>elle</p> est un peu trop haute.
They had completely different careers, and they lived in different parts of town.	Ils avaient des carrières complètement différentes, et ils habitaient dans des coins différents de la ville.	Yeah, still working on it. Excuse me. Yeah, Ryan here. Maybe they knew each other. No, their family said they didn't know each other.<brk> They had completely different careers, and they lived in different parts of town.		<p>They</p> had completely different careers, and they lived in different parts of town.	Elles  ont des carrières complètement différentes, et elles vivaient dans des quartiers différents.	<p>Elles</p>  ont des carrières complètement différentes, et elles vivaient dans des quartiers différents.
Look, they were kind of falling off your finger and so I kind of slid them off and then you moved your hand and I couldn't put them back on so...	Regarde, elles t'en tombaient du doigt et je les ai glissées et tu as bouché ta main et je n'ai pas pu les remettre...	I knew you had these. Did you know that he was pretending to be married to you when he was sleeping on you? All right. That's enough. You were pretending to be married to me and you stole my wedding rings?<brk> Look, they were kind of falling off your finger and so I kind of slid them off and then you moved your hand and I couldn't put them back on so...		Look, <p>they</p> were kind of falling off your finger and so I kind of slid them off and then you moved your hand and I couldn't put them back on so...	Elles étaient genre tombées de ton doigt et donc je les ai comme récupérées et ensuite tu as bougé ta main et je ne pouvais pas les remettre alors...	<p>Elles</p> étaient genre tombées de ton doigt et donc je les ai comme récupérées et ensuite tu as bougé ta main et je ne pouvais pas les remettre alors...
How they live....	Comment ils vivent...	Muster up your courage this once. After coming home... pay all your debt. Style a little bit.... The peoples here.... How many families...<brk> How they live....		How <p>they</p> live....	La façon dont elles vivent...	La façon dont <p>elles</p> vivent...
So I gave them what they needed.	Alors je leur ai donné ce dont elles avaient besoin.	You went online to the donor website, you posed as Donor 141, arranged to meet the girls. I just wanted to give them a father's love. Sure. The emotions were so strong. They needed more.<brk> So I gave them what they needed.		So I gave them what <p>they</p> needed.	Alors je leur ai donné ce dont elles avaient besoin.	Alors je leur ai donné ce dont <p>elles</p> avaient besoin.
I'd rather keep it as it is.	Je préfère qu'elle reste ce qu'elle est.	I'm so happy for you. Have you seen what I found? Do you want it for the baby's room? Maman, you still haven't redecorated this room. But...<brk> I'd rather keep it as it is.		I'd rather keep <p>it</p> as it is.	Mais non. Je préfère la garder comme elle est.	Mais non. Je préfère <p>la</p> garder comme elle est.
Its vast bill means it has trouble balancing.	Avec son gros billet, elle a du mal à s'équilibrer.	A shoebill. Standing well over a metre tall... she roams these swamps... trying to catch catfish. Not exactly what she was after. Deeper into the swamp, lies the reason for all this fishing. This chick is just three weeks old and a little bit wobbly on its feet.<brk> Its vast bill means it has trouble balancing.		Its vast bill means <p>it</p> has trouble balancing.	Avec son gros bec, il a du mal à trouver son équilibre.	Avec son gros bec, <p>il</p> a du mal à trouver son équilibre.
I don't even remember what color it was.	Je ne me rappelle même pas de quelle couleur elle était.	What about the drive up to pittsfield when we stopped at sturbridge village? Remember? We had fun. We saw a candle being made. I didn't really care about that candle, Henry.<brk> I don't even remember what color it was.		I don't even remember what color <p>it</p> was.	Je ne me rappelle même plus de quelle couleur elle était.	Je ne me rappelle même plus de quelle couleur <p>elle</p> était.
But when a synthetic form is injected, it promotes growth and healing unlike anything the body itself is capable of.	Mais quand une forme synthétique est injectée, elle favorise la croissance et la guérison comme tout ce dont le corps est capable.	"Insulin-like growth factor 1, a hormone. It has anabolic effects in adults. Okay. Well, I failed Greek and never took ""geek,"" so try English. Your body makes this stuff naturally.<brk> But when a synthetic form is injected, it promotes growth and healing unlike anything the body itself is capable of."		But when a synthetic form is injected, <p>it</p> promotes growth and healing unlike anything the body itself is capable of.	Mais quand elle est injectée sous forme synthétique, elle favorise la croissance et la guérison sans commune mesure avec ce que le corps lui-même est capable de faire.	Mais quand <p>elle</p> est injectée sous forme synthétique, elle favorise la croissance et la guérison sans commune mesure avec ce que le corps lui-même est capable de faire.
But I gave one special attention to see if it would grow more.	Mais j'ai fait attention pour voir si elle pousserait plus.	Air, water, the continents. So, what is your project about and what are its chances of winning? - Well, my project is awesome. - Oh, good. I took two plants, and I gave them sun and water.<brk> But I gave one special attention to see if it would grow more.		But I gave <p>one</p> special attention to see if it would grow more.	Mais j'ai donné une attention particulière à une pour voir si elle grandit plus.	Mais j'ai donné une attention particulière à <p>une</p> pour voir si elle grandit plus.
They eat these mushrooms and their heads fill with visions and they talk to the dead.	Elles mangent ces champignons et leurs têtes se remplissent de visions et elles parlent aux morts.	I follow a man he is called Wirepa. Even now he walks through your lands as if you do not exist. Be quiet! Mind those wives of mine, boy. You know what they are doing?<brk> They eat these mushrooms and their heads fill with visions and they talk to the dead.		<p>They</p> eat these mushrooms and their heads fill with visions and they talk to the dead.	Elles mangent ces champignons leurs têtes se remplissent de ces visions et elles parlent aux morts.	<p>Elles</p> mangent ces champignons leurs têtes se remplissent de ces visions et elles parlent aux morts.
And they've been nothing but crap to me since I first came to town. No.	Et elles n'ont rien été que des conneries pour moi depuis que je suis arrivé en ville.	Your people are uniquely poised to set an example for the rest of the french quarter. Which is why it's important for the wolves to attend. Thanks but no thanks? Let's hear the man out. The witches are the ones that cursed your pack.<brk> And they've been nothing but crap to me since I first came to town. No.		And <p>they</p>'ve been nothing but crap to me since I first came to town. No.	Et elles ont été méchantes avec moi depuis mon arrivée en ville.	Et <p>elles</p> ont été méchantes avec moi depuis mon arrivée en ville.
