src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
In some cases it does not.	 Dans certains cas, elle ne l'est pas.	"Isolated seven pairs of shoe prints. Filtered out the Turner's including Jessie's, so we're down to three unsubs, sneakers are sizes seven three and a half, and a boy's eleven. The lost boy. I think I found one of them. Most of the time in sexual assaults, the bite mark has a livid spot at the center, a ""suck bruise.""<brk> In some cases it does not."	"J'ai isolé sept paires d'empreintes de chaussure. J'ai filtré les Turner et Jessie, donc nous avons trois non-subs, des baskets de sept trois et demi, et un garçon de onze. Le garçon perdu. Je pense avoir trouvé un d'eux. La plupart du temps dans les agressions sexuelles, la marque de morsure a un point livide au centre, une ""fleur de succion.""<brk>"	In some cases <p>it</p> does not.	Dans certains cas elle n'existe pas.	Dans certains cas <p>elle</p> n'existe pas.
That it has infiltrated the muscle wall, which means I'll have to remove some lymph nodes to see if the cancer is metastatic.	 qu'elle ait infiltré la paroi musculaire, ce qui signifie que je vais devoir enlever quelques ganglions lymphatiques pour voir si le cancer est métastatique.	The biopsy results came back positive for ductal infiltrating carcinoma, which is the most common type of male breast cancer. Lucky me. You know, ductal means that the cancer originated in the ducts of the breast. And your tumor is almost 5 centimeters, which is large. There is also a chance<brk> That it has infiltrated the muscle wall, which means I'll have to remove some lymph nodes to see if the cancer is metastatic.	Les résultats de la biopsie ont été positifs pour l'infiltration du ductal du carcinome, qui est le type le plus commun de cancer du sein chez l'homme. Heureusement. Tu sais, du ductal signifie que le cancer a commencé dans les conduits du sein. Et ta tumeur fait presque 5 cm, ce qui est énorme. Il y a aussi une chance<brk>	That <p>it</p> has infiltrated the muscle wall, which means I'll have to remove some lymph nodes to see if the cancer is metastatic.	Qu'il a infiltré la paroi musculaire. ce qui signifie que je vais devoir retirer certains ganglions lymphatiques Pour voir si le cancer est métastatique.	Qu'<p>il</p> a infiltré la paroi musculaire. ce qui signifie que je vais devoir retirer certains ganglions lymphatiques Pour voir si le cancer est métastatique.
It doesn't eat what it kills.	 Il ne mange pas ce qu'il tue.	- What? Vargulf. A wolf will only attack if it's hungry or if it's provoked-- if it's normal. A vargulf is a wolf that's gone insane. Insane how?<brk> It doesn't eat what it kills.	- Quoi? Un loup. Un loup attaquera seulement s'il a faim ou s'il est provoqué... s'il est normal. Un loup loupée est un loup devenu fou. Dis donc?<brk>	<p>It</p> doesn't eat what it kills.	Il ne mange pas ce qu'il tue.	<p>Il</p> ne mange pas ce qu'il tue.
And yet the vast desert it created is a source of life half a world away.	 Pourtant, le vaste désert qu'elle a créé est une source de vie à un demi-monde d'ici.	Something has to change. The silver ant is the hardiest of all desert inhabitants. Even so, it can only survive outside in the middle of the day for a matter of minutes. Now, the desert belongs to the sun alone. The sun has scorched life from the Sahara.<brk> And yet the vast desert it created is a source of life half a world away.	Il faut changer quelque chose. La fourmilière argentée est la plus résistante des habitants du désert. Elle ne peut survivre qu'à l'extérieur, au milieu de la journée, pendant quelques minutes. Le désert n'appartient qu'au soleil. Le soleil a brûlé la vie du Sahara.<brk>	And yet the vast desert <p>it</p> created is a source of life half a world away.	Mais le vaste désert qu'il a créé est une source de vie à l'autre bout du monde.	Mais le vaste désert qu'<p>il</p> a créé est une source de vie à l'autre bout du monde.
They love me 'cause they know I would do anything to make her happy.	 Elles m'aiment parce qu'elles savent que je ferais n'importe quoi pour la rendre heureuse.	Who introduced you? A tiny Jamaican crab? I should get going. Look, that was never gonna work. Women don't love me because I have a girlfriend.<brk> They love me 'cause they know I would do anything to make her happy.	Qui t'a présenté? Un minuscule crabe jamaicain? Je devrais y aller. Écoute, ça ne marcherait jamais. Les femmes ne m'aiment pas parce que j'ai une petite amie.<brk>	<p>They</p> love me 'cause they know I would do anything to make her happy.	Elles m'aiment parce qu'elles savent que je ferais n'importe quoi pour la rendre heureuse.	<p>Elles</p> m'aiment parce qu'elles savent que je ferais n'importe quoi pour la rendre heureuse.
No, they can't.	 Non, elles ne peuvent pas.	It should be built somewhere where the 9/11 families don't have to feel the agony of having a shrine to their loved ones stomped upon. All over America we're seeing the influence of creeping Islam. We are? What about those who would impose Sharia law? Women can be stoned to death for committing adultery.<brk> No, they can't.	Il doit être construit quelque part où les familles du 11 septembre n'ont pas à sentir l'agonie d'avoir un sanctuaire sur lequel se poignarder leurs proches. Partout en Amérique, nous voyons l'influence de l'Islam affreux. Nous le sommes? Et pour ceux qui vont imposer la loi de la charia? Les femmes peuvent être laignardés à mort pour avoir commis un adultère.<brk>	No, <p>they</p> can't.	Non, elles ne peuvent pas.	Non, <p>elles</p> ne peuvent pas.
Even if it was, its essential core would be the same and that is what I test for. Well, what if you're wrong?	 Même si elle l'était, son coeur essentiel serait le même et c'est ce que je veux tester. Et si vous étiez faux?	It doesn't work like that. If he'd been exposed, it would present itself in his blood... within a few hours, if not a few minutes. All right, everybody. Let's put our panties back on and see how we can help our friend. You said the virus mutates. How do you know the strain in Nicaragua wasn't different... from the other ones you've seen?<brk> Even if it was, its essential core would be the same and that is what I test for. Well, what if you're wrong?	Ça ne marche pas comme ça. S'il était exposé, il se présentait dans son sang... en quelques heures, si ce n'est quelques minutes. Très bien, tout le monde. Reprenons nos slips et voyons comment nous pouvons aider notre ami. Vous avez dit que le virus mute. Comment savez-vous que la souche au Nicaragua n'était pas différente... de celles que vous avez vues?<brk>	Even if <p>it</p> was, its essential core would be the same and that is what I test for. Well, what if you're wrong?	Même si elle l'était, son noyau essentiel serait le même, et c'est pour ça que je fais des expériences.	Même si <p>elle</p> l'était, son noyau essentiel serait le même, et c'est pour ça que je fais des expériences.
If they like his territory, they might stay a while.	 S'ils aiment son territoire, ils peuvent rester.	Like the macaques, his forebears were refugees from the advancing Sahara. The land is scrubby and dry. But this stallion has claimed it as his own. He's been waiting months for visitors. Female visitors.<brk> If they like his territory, they might stay a while.	Comme les macaques, ses ancêtres étaient des réfugiés du Sahara. La terre est aride et sèche. Mais ce étalon l'a revendiquée comme sa propriété. Il attend depuis des mois des visiteurs. Des visiteurs femelles.<brk>	If <p>they</p> like his territory, they might stay a while.	Si elles aiment son territoire, elles pourraient prolonger leur séjour.	Si <p>elles</p> aiment son territoire, elles pourraient prolonger leur séjour.
Apparently it also killed their counterparts on the other side.	 Apparemment, il a tué leurs homologues de l'autre côté.	I understand. But this level of surveillance comes with a lot of red tape. I'll cut through it. In the meantime, I need you on something else. A charter plane crashed in New Jersey this morning, killing everyone on board.<brk> Apparently it also killed their counterparts on the other side.	Je comprends. Mais ce niveau de surveillance est associé à beaucoup de bureaucratie. Je vais m'en débarrasser. En attendant, j'ai besoin de vous pour autre chose. Un avion charter s'est écrasé dans le New Jersey ce matin, tuant tout le monde à bord.<brk>	Apparently <p>it</p> also killed their counterparts on the other side.	Apparemment, il a également tué leurs doubles de l'autre côté.	Apparemment, <p>il</p> a également tué leurs doubles de l'autre côté.
But they aren't gonna be maids.	 Mais elles ne seront pas des femmes de ménage.	He's one of the best taxidermy artists on the west coast. But enough about stuffing dead animals. Sit down. I'm gonna tell you a little story about real, living things. Four girls from Shunyi, China, get told that, if they come to America illegally and work as housemaids, they will get citizenship in seven years.<brk> But they aren't gonna be maids.	C'est l'un des meilleurs artistes de la taxidermie sur la côte ouest. Mais assez de trucs sur les animaux morts. Asseyez-vous. Je vais vous raconter une petite histoire à propos d'objets réels et vivants. Quatre filles de Shunyi, en Chine, on leur dit que si elles viennent en Amérique illégalement et travaillent comme serveuse, elles obtiendront la citoyenneté en sept ans.<brk>	But <p>they</p> aren't gonna be maids.	Mais elles ne vont pas être domestiques.	Mais <p>elles</p> ne vont pas être domestiques.
Yes, and had I known it belonged to Nasse House, I should have come ashore there, but I didn't.	 Oui, et si je savais qu'il appartenait à Nasse House, j'aurais dû venir là-bas, mais je ne l'ai pas fait.	I heard her say he was a bad man. Oh. Do you think her fear was real? If it was not, she is an actress very clever. You came ashore in a launch at Nassecombe Quay. Did you see a small wooden boathouse on your way?<brk> Yes, and had I known it belonged to Nasse House, I should have come ashore there, but I didn't.	Je l'ai entendu dire qu'il était un méchant. Oh, pensez-vous que sa peur était réelle? Si ce n'était pas le cas, elle est une actrice très intelligente. Vous êtes arrivé sur la côte à un lancement au Quay Nassecombe. Avez-vous vu un petit bateau en bateau sur votre chemin?<brk>	Yes, and had I known <p>it</p> belonged to Nasse House, I should have come ashore there, but I didn't.	Oui, et si j'avais su qu'il appartenait à la propriété, j'y aurais mis l'ancre, mais je ne savais pas.	Oui, et si j'avais su qu'<p>il</p> appartenait à la propriété, j'y aurais mis l'ancre, mais je ne savais pas.
How many tickets are they gonna buy?	 Combien de tickets vont-ils acheter?	Did you see that? I think they just cut. What? They can't do that. Oh, my God.<brk> How many tickets are they gonna buy?	Tu as vu ça? Je crois qu'ils ont juste coupé. Quoi? Ils ne peuvent pas faire ça. Oh, mon Dieu.<brk>	How many tickets are <p>they</p> gonna buy?	Combien de places elles vont acheter ?	Combien de places <p>elles</p> vont acheter ?
Because they're gonna die soon anyway.	 Parce qu'elles vont mourir bientôt de toute façon.	There's not a day that goes by that I don't regret leaving him there. What do you think the girls are gonna say when I tell them that you left their brother behind? - Stop it. - Oh, that's right. It doesn't really matter, does it?<brk> Because they're gonna die soon anyway.	Il n'y aura pas un jour où je ne regretterai pas de l'avoir laissé là. Que vas-tu dire les filles quand je leur dirai que tu as laissé leur frère? Arrête. - Oh, c'est vrai. Ça n'a pas d'importance, n'est-ce pas?<brk>	Because <p>they</p>'re gonna die soon anyway.	Parce qu'elles vont bientôt mourir de toute façon.	Parce qu'<p>elles</p> vont bientôt mourir de toute façon.
I guess they thought they could fix me.	 Je suppose qu'elles pensaient qu'elles pouvaient me soigner.	- Well, good. Then this won't take long. Robert? Robert, are you here? Why were you the one the girls would bring home?<brk> I guess they thought they could fix me.	- Bien. Alors ça ne prend pas beaucoup de temps. Robert? Robert, es-tu ici? Pourquoi es-tu celui que les filles ramenaient à la maison?<brk>	I guess <p>they</p> thought they could fix me.	Je crois qu'elles pensaient pouvoir me guérir.	Je crois qu'<p>elles</p> pensaient pouvoir me guérir.
